# timestep  xRg^2        yRg^2           zRg^2           Rg^2          xRe^2         yRe^2         zRe^2          Re^2          xL^2           yL^2          zL^2           L^2
  259400000  19.8280489096  31.3229664007   9.3465793929  60.4975947032 111.3679196100  73.8241824100   2.3372294400 187.5293314600   0.3442572153   0.3347832332   0.3552042523   1.0342447008
  259500000  11.6586130643  16.1275950746  11.5445114993  39.3307196383  20.3635587600  78.0519240900  80.9964000400 179.4118828900   0.3437484768   0.3461165207   0.3402384655   1.0301034629
  259600000   7.5136506488  48.9127157824  38.6772780221  95.1036444533   0.1890510400 710.2006471681 267.8885092900 978.2782074981   0.3665067246   0.3292346614   0.3277625803   1.0235039663
  259700000  10.7015574891  17.5151817707  35.5829723684  63.7997116282  32.5401793600   0.9625572100 236.4552044100 269.9579409800   0.3320628426   0.3492303963   0.3465124381   1.0278056770
  259800000  18.6110316111  10.8390729792  18.2423592544  47.6924638447  62.1684940900  61.0914192100  60.0191078400 183.2790211400   0.3783360951   0.3297486708   0.3219899156   1.0300746814
  259900000  67.5657141481  15.9908071787   9.1953543832  92.7518757100 690.0918841600   4.2989875600 119.0346460900 813.4255178100   0.3431574442   0.3253021594   0.3834902468   1.0519498504
  260000000   8.8233124769   3.2935051495  46.8680961203  58.9849137467   5.7869113600   8.4198628900 366.5501702500 380.7569445000   0.3418401459   0.3373881635   0.3424378662   1.0216661756
  260100000   4.7570297325  73.7408185737  14.0201679598  92.5180162660   6.1494080400 633.1242310416  84.5002177600 723.7738568416   0.3430954028   0.3029773548   0.3869298592   1.0330026168
  260200000  27.3880087787  13.3859902463   3.7593515168  44.5333505419 231.7275507600  86.8474886400   1.6868814400 320.2619208400   0.3167017366   0.3630953505   0.3639609396   1.0437580267
  260300000   6.2857687150  20.9292458713   7.6501230613  34.8651376476  93.1340803600  90.0563040400  47.2601251600 230.4505095600   0.3700920752   0.3467401402   0.3085151287   1.0253473441
  260400000  18.1595003168  19.0132007715   5.9674014835  43.1401025717  60.5922128100  36.5299360000   2.0987316900  99.2208805000   0.3001215672   0.3175489436   0.3867437270   1.0044142378
  260500000  31.2859644486  33.1322279062  57.2984921386 121.7166844934 260.6997744400 169.7261784100 736.8890284900 1167.3149813400   0.3436664770   0.3269091833   0.3349128445   1.0054885048
  260600000  13.0910104811   3.4512177901  63.3453151250  79.8875433962  36.2139168400  11.1816672100 654.7662145600 702.1617986100   0.3252303596   0.3238704977   0.3753186970   1.0244195542
  260700000   6.6341824659  11.9101796960  18.3753805019  36.9197426638   9.6248857600  52.7889433600  29.1826844100  91.5965135300   0.3324228739   0.3071072152   0.3948122041   1.0343422932
  260800000  21.5308218278   7.5057283313   8.4790452835  37.5155954427  26.2328352400  62.9562902500  72.3078115600 161.4969370500   0.3755688673   0.2794375181   0.3913006055   1.0463069908
  260900000  19.0297081249  18.7817695641  20.6849948478  58.4964725368 157.5953836900   8.3897122500  18.3055622500 184.2906581900   0.3648061207   0.3050599777   0.3521196239   1.0219857223
  261000000  24.8546022852  16.4495918261   8.0216553700  49.3258494813 108.3660180100 103.3963585600  15.4795033600 227.2418799300   0.3713104377   0.3752762331   0.3172561109   1.0638427817
  261100000  13.7295292469  17.7321070107  11.8593166667  43.3209529243  93.0202380900 157.5351316900   3.2328040000 253.7881737800   0.3693458924   0.3427324324   0.3280862638   1.0401645887
  261200000   3.6286198464  20.6643601919  33.4530985103  57.7460785485  42.9640920900   1.6427548900  15.7466112400  60.3534582200   0.3019287730   0.3962432104   0.3409677923   1.0391397758
  261300000  12.5428433046  18.5575199440   9.2254923565  40.3258556051 130.5397651600  64.1729166400   1.9030202500 196.6157020500   0.3102004364   0.3298033352   0.3881322458   1.0281360173
  261400000  20.9404203617  14.7876041356  12.8371319816  48.5651564789  70.3870660900  13.8525396100  45.9304398400 130.1700455400   0.3363304474   0.3738368601   0.3235424992   1.0337098067
  261500000   6.8291919477   5.8278555022  19.7349722551  32.3920197049   4.0557932100   1.9943088400 102.1090040100 108.1591060600   0.3756525322   0.3452461263   0.3138672910   1.0347659495
  261600000  23.4464268899  18.0401411751  30.8188564108  72.3054244758 128.4663564900 112.0189392100 159.2593520400 399.7446477400   0.3358991522   0.3001274017   0.3791324269   1.0151589808
  261700000  44.9759441454  18.8225002442   4.9163496991  68.7147940887 306.0295396900  34.9150992100  33.3460051600 374.2906440600   0.4018908678   0.3402815504   0.2981971424   1.0403695606
  261800000  45.8802617718  22.3013404164  10.9345175415  79.1161197296 549.7618090000 177.5129875600  10.0672944100 737.3420909700   0.3617640576   0.3257184469   0.3650012728   1.0524837773
  261900000   9.5921674996   4.1335054091  20.9449831312  34.6706560399  92.3847768900  15.7656643600  34.5849848100 142.7354260600   0.3477527389   0.3299877240   0.3614667342   1.0392071972
  262000000  20.8356693597  15.2689206990  12.0819497243  48.1865397830 215.4671694400  93.1032010000  33.2778996900 341.8482701300   0.3286572071   0.3535255366   0.3424849104   1.0246676540
  262100000   3.6406968521  15.1580154218  28.0227083026  46.8214205764   3.1113432100   1.9126890000   4.3852548100   9.4092870200   0.3353790629   0.2901402707   0.3976844813   1.0232038149
  262200000   6.5629520488  20.6810550955  15.2079639175  42.4519710618  40.7120563600 190.7078140900 156.7704326400 388.1903030900   0.3377358162   0.3430848957   0.3437258230   1.0245465348
  262300000   4.1351028917   2.4597234580 103.0179746771 109.6128010268   6.0712960000  41.2780550400 696.6062848900 743.9556359300   0.3832985642   0.3033770273   0.3422894484   1.0289650399
  262400000  16.2366353806   5.6500074748  20.7077850013  42.5944278567 100.7855366400  12.7927828900   8.8536002500 122.4319197800   0.3482842707   0.3412188726   0.3223962037   1.0118993471
  262500000  11.8037427965   5.8490728515  18.9544993252  36.6073149733  41.8841952400  21.8425369600 105.1240090000 168.8507412000   0.3132858432   0.3675137095   0.3469731851   1.0277727378
  262600000  13.1599225172  19.1223395274  13.6031026322  45.8853646768  30.9647731600 266.1792250000 106.4446158400 403.5886140000   0.3477769143   0.3353122600   0.3567096071   1.0397987814
  262700000   7.8203465995  22.6794830024  10.0734472992  40.5732769011  41.9618928400  30.7259576100  18.5183908900  91.2062413400   0.2867452491   0.3668807098   0.3531172801   1.0067432390
  262800000   4.7280796303  33.9111210392   7.9358559933  46.5750566628   9.2683713600 221.2834753600  24.1328527504 254.6846994704   0.3139482305   0.3215767580   0.3864940905   1.0220190790
  262900000  23.6239505251  19.8237049695   3.3374433220  46.7850988166 289.4830016400  54.9896402500   4.9009547161 349.3735966061   0.3330422566   0.3558706464   0.3329333420   1.0218462450
  263000000   5.1921907334  24.8053140525   5.3833805389  35.3808853248  10.3793508900 384.7717633600  10.5237306409 405.6748448909   0.3419107666   0.3683097671   0.3247025418   1.0349230754
  263100000  23.9911813591  74.1569043568   4.1754230056 102.3235087214 175.7109313600 320.1165072400   5.4875873536 501.3150259536   0.3527732174   0.3829012909   0.2922501729   1.0279246812
  263200000  28.8026752904  11.1239362932   4.6753761861  44.6019877696 274.0316052100  55.0593680400  19.9921928152 349.0831660652   0.3041104912   0.3542009582   0.3833189186   1.0416303680
  263300000  59.1524667058   4.5451250352  13.3491375228  77.0467292638 432.6732806400  94.8753921600   0.0223801600 527.5710529600   0.3583972467   0.3321020638   0.3240179319   1.0145172424
  263400000   8.6087280179  46.8684851479  21.0312834224  76.5084965882  94.8714960400 291.0333640900 140.1112546596 526.0161147896   0.3614328305   0.3670780314   0.3078024928   1.0363133547
  263500000   6.7218667899  34.0885207450   4.3726822795  45.1830698144  43.8071896900 241.5071402500   0.1732224400 285.4875523800   0.3331087942   0.3750318714   0.3187514802   1.0268921459
  263600000  28.2875900912  26.2422037779  14.8282488796  69.3580427487 242.4560410000 119.2180096900   9.2649619456 370.9390126356   0.2951551499   0.3730069660   0.3749504510   1.0431125669
  263700000  62.1531133165  87.6100091672   3.1375926209 152.9007151047 707.1344640000 511.4698864900  22.1031619600 1240.7075124500   0.3729475529   0.3659694254   0.3113156329   1.0502326112
  263800000  34.6094710044   5.5929598718   4.1314714258  44.3339023020 331.4038202500   8.9946008100   7.6172688036 348.0156898636   0.3626800187   0.3156511765   0.3412824744   1.0196136695
  263900000  16.3603194083  11.2984845567  13.0411317161  40.6999356811  98.3488724100  63.9488102400  40.6402425009 202.9379251509   0.3929889999   0.3530327323   0.2783217679   1.0243435001
  264000000  74.0966308955  21.7080676397   2.9197024948  98.7244010300 458.3281539600   0.0071064900   1.8673495801 460.2026100301   0.3675284608   0.3485562403   0.3265356777   1.0426203788
  264100000  57.3117732477   3.8020571864   4.1886174571  65.3024478911 879.5548501441  27.0826568100   3.6738078915 910.3113148456   0.3914389072   0.2789952714   0.3436017287   1.0140359073
  264200000  17.9942891672  26.8411757109  12.3378263256  57.1732912037  72.5239592100  44.4355560000 101.6055936016 218.5651088116   0.3564448612   0.3066139370   0.3651818633   1.0282406615
  264300000  13.9925356477   7.9368900623  10.0485920564  31.9780177664 147.4267069636 100.4124243600  96.4907396209 344.3298709445   0.3271090107   0.3605899071   0.3415524278   1.0292513455
  264400000  15.6939622859  51.2176533341  11.5699935688  78.4816091888 127.3595760369 269.8364728900  39.9993002500 437.1953491769   0.3184591690   0.3355091305   0.3606196296   1.0145879290
  264500000  11.3922721205   5.7842721407  33.3964831682  50.5730274294  56.0386988100  12.2220160000 232.6128277225 300.8735425325   0.3400476895   0.3931922913   0.2856158498   1.0188558306
  264600000  11.4785375878   7.4529622981  28.5132595694  47.4447594553   9.9564229444  17.7249420100 100.7582318656 128.4395968200   0.3199510571   0.3330224478   0.3834350286   1.0364085334
  264700000  12.7434644826  50.2348628869  41.2797390999 104.2580664695  23.5537443684 387.2512336900 254.6558490436 665.4608271020   0.3257417830   0.4058789225   0.3312982783   1.0629189838
  264800000   7.1409222829   9.6710754903  20.3793695821  37.1913673552  11.6670064900  67.0138704400  18.9998348544  97.6807117844   0.3180487084   0.3675484762   0.3153489618   1.0009461463
  264900000  18.1722511402   7.8638816964   7.5726733994  33.6088062360  23.0544022500   0.6398400100   8.9688869361  32.6631291961   0.4037512373   0.3293569254   0.3146447449   1.0477529075
  265000000  13.8990844686  35.7079368069   2.1992213091  51.8062425846 167.7387619600 248.8695553600   0.9658565284 417.5741738484   0.3357379810   0.3727799238   0.3162096656   1.0247275704
  265100000   6.8054190861  47.8889323883   4.0621037862  58.7564552606 116.8517760400 529.4923144900   8.2889864836 654.6330770136   0.3652128919   0.4036670092   0.2688276667   1.0377075678
  265200000  30.1775079929  25.0533111124   3.4468584948  58.6776776001 338.9649210000  70.8711422500   0.8244640000 410.6605272500   0.4276369859   0.3463051898   0.2539489281   1.0278911037
  265300000  52.2374958722  20.0955678100   3.8293245701  76.1623882522 637.1232256900  61.9494926400   2.5539555721 701.6266739021   0.3401739449   0.3814337143   0.3094974161   1.0311050754
  265400000  25.0411815837  25.4823856505  15.7408319484  66.2643991826 470.7120768100 174.5569440000 120.4510640004 765.7200848104   0.3558272769   0.3292321017   0.3221419506   1.0072013292
  265500000  14.9316686851  28.5838172954   3.7216143191  47.2371002996  75.9494820100 250.1015731600  42.6578796900 368.7089348600   0.3471892787   0.4205426121   0.2641066552   1.0318385460
  265600000  81.6639548438  22.5291021594   6.3094222610 110.5024792642 885.1577025600   0.5662562500  94.6568267223 980.3807855323   0.3884367085   0.3430746025   0.2947128701   1.0262241811
  265700000  59.4410429020  25.5924992105   1.5397243486  86.5732664611 277.1559040000   5.9204622400   0.3303260676 283.4066923076   0.2947954853   0.4226131699   0.2962515399   1.0136601951
  265800000   7.8697817174  14.9633609076   3.4069568980  26.2400995230   0.2339656900  92.9893776100  12.5945492544 105.8178925544   0.3468197991   0.3219501604   0.3268930169   0.9956629764
  265900000  12.6749240098  26.9375489903   5.6112167899  45.2236897900   3.3529272100 160.7392908900  28.6475434756 192.7397615756   0.3343152052   0.3735869417   0.3059324554   1.0138346023
  266000000   3.7764956497  22.0703869719   4.6194773428  30.4663599644  36.9177760000  38.7331969600  16.2587981284  91.9097710884   0.3511939485   0.3294358828   0.3329659150   1.0135957463
  266100000  21.5548210775   7.2655399586   3.2545926791  32.0749537151  78.4057120900  56.3775722500   7.1340807409 141.9173650809   0.3744693124   0.3269669551   0.3364516626   1.0378879301
  266200000  12.0414825157  20.1270537097  11.6811802220  43.8497164474   7.5163705600  85.1227664400  30.6342324324 123.2733694324   0.3028231139   0.3916935610   0.3261820651   1.0206987400
  266300000  30.3485349637   5.6142886487   3.7033750595  39.6661986719 311.4024915600   4.3027204900   1.6570125625 317.3622246125   0.3627376719   0.3596719122   0.3227188210   1.0451284051
  266400000  49.7366948919  24.9392061606   3.2923619699  77.9682630224 318.9188788900  94.7780131600   1.2392810329 414.9361730829   0.3753952318   0.3522184899   0.3296654205   1.0572791422
  266500000  12.1788186423  21.7025347060   4.4595367467  38.3408900950  14.8594830400  59.1699408400  24.9498252004  98.9792490804   0.3919619832   0.3277187283   0.3170335016   1.0367142132
  266600000  23.4000040780  23.0110223893  30.9898785957  77.4009050630 144.0000000000 243.7095654400 246.5185748281 634.2281402681   0.3678283958   0.3473145780   0.3234930147   1.0386359884
  266700000   5.3284422065  53.7104264561   4.2095547164  63.2484233789  23.5826784400 444.1767002500   0.4571652996 468.2165439896   0.3423604586   0.3570490161   0.3187647242   1.0181741989
  266800000   7.0235654719  65.2612880486   9.5627942828  81.8476478034   1.6980696100 496.4117680900  73.0289884900 571.1388261900   0.3487849825   0.3848582062   0.2999568105   1.0335999992
  266900000  17.1210596217  19.1747036407  43.4503729645  79.7461362268  46.9965091600  12.3285254400 322.0101047296 381.3351393296   0.3139487251   0.3366375018   0.3708674901   1.0214537169
  267000000  29.5593598463   4.9934367198  28.4417098954  62.9945064614 301.0363801600   3.3844960900 125.6188156804 430.0396919304   0.3631290537   0.3947603074   0.2867086189   1.0445979800
  267100000  39.3348605188  83.2209083606   2.4726428103 125.0284116897 348.6809290000 460.6303212900   0.3477342961 809.6589845861   0.3585524691   0.4187980591   0.2585857359   1.0359362640
  267200000  34.3421378583  24.9492436265   1.6569598606  60.9483413454   4.9297320900 167.7543040000   1.6193071504 174.3033432404   0.3237146262   0.4025711869   0.3215165383   1.0478023514
