ID TYPE x y z ix iy iz 
1667 2 1.02443 -0.485552 -1.54784 -15 -46 0
1668 2 0.333189 -0.299716 -2.18211 -15 -46 0
1669 2 -0.62784 -0.436532 -2.16301 -15 -46 0
1670 2 -0.59613 0.388494 -1.71343 -15 -46 0
1671 2 -1.27187 0.709081 -2.32648 -15 -46 0
1672 2 -1.1221 0.997397 -3.26054 -15 -46 0
1673 2 -0.61504 1.76047 -3.54419 -15 -46 0
1674 2 -0.225786 2.27312 -4.19475 -15 -46 0
1675 2 0.483623 1.56655 -4.03214 -15 -46 0
1676 2 1.02383 0.941213 -3.53969 -15 -46 0
1677 2 1.54278 0.965065 -4.37121 -15 -46 0
1678 2 1.42277 0.380279 -5.12476 -15 -46 0
1679 2 0.527734 0.343271 -4.67715 -15 -46 0
1680 2 0.501102 -0.61027 -4.526 -15 -46 0
1661 2 -8.09937 7.15175 7.5716 -15 -46 0
1662 2 -7.60917 7.15478 6.74706 -15 -46 0
1663 2 -6.91177 6.77806 7.29818 -15 -46 0
1664 2 -6.22256 6.68853 6.55455 -15 -46 0
1665 2 -6.83131 6.96153 5.87948 -15 -46 0
1666 2 -6.09723 7.28494 5.3569 -15 -46 0
1667 2 -6.62467 8.08816 5.14097 -15 -46 0
1668 2 -5.89092 8.17824 4.57294 -15 -46 0
1669 2 -5.46824 8.39971 5.40508 -15 -46 0
1670 2 -5.10408 7.54786 5.68887 -15 -46 0
1671 2 -4.27035 7.63926 5.20862 -15 -46 0
1672 2 -3.99194 7.56449 4.29203 -15 -46 0
1673 2 -3.4986 6.82558 4.64707 -15 -46 0
1674 2 -3.96665 6.42831 3.97262 -15 -46 0
1675 2 -3.3612 7.14774 3.54853 -15 -46 0
1676 2 -2.96482 6.22724 3.51625 -15 -46 0
1677 2 -2.48589 6.18955 2.63906 -15 -46 0
1678 2 -2.32898 5.28232 2.32303 -15 -46 0
1679 2 -2.93827 4.57959 1.97276 -15 -46 0
1680 2 -2.76053 4.26922 1.06313 -15 -46 0
1661 2 -1.32404 -3.56151 2.75253 -14 -46 0
1662 2 -0.903074 -4.37334 3.16079 -14 -46 0
1663 2 -1.4539 -5.02263 3.60129 -14 -46 0
1664 2 -1.56014 -5.71352 4.2486 -14 -46 0
1665 2 -2.44094 -6.09642 4.29106 -14 -46 0
1666 2 -2.12829 -6.37796 3.42519 -14 -46 0
1667 2 -2.65638 -6.88785 2.86568 -14 -46 0
1668 2 -2.45624 -7.63225 2.18431 -14 -46 0
1669 2 -2.15148 -6.87475 1.72483 -14 -46 0
1670 2 -1.37404 -6.40132 1.49735 -14 -46 0
1671 2 -1.98682 -5.68193 1.37875 -14 -46 0
1672 2 -2.16789 -4.76508 1.0314 -14 -46 0
1673 2 -2.36807 -3.8848 0.66302 -14 -46 0
1674 2 -2.38704 -3.66722 1.59562 -14 -46 0
1675 2 -3.26331 -3.19823 1.53091 -14 -46 0
1676 2 -3.71936 -2.53519 0.916236 -14 -46 0
1677 2 -4.22304 -3.38584 0.948484 -14 -46 0
1678 2 -4.68573 -2.84922 1.56549 -14 -46 0
1679 2 -4.77348 -3.5741 2.18843 -14 -46 0
1680 2 -4.23032 -3.06646 2.82958 -14 -46 0
1661 2 -6.82539 1.44049 5.47048 -15 -45 0
1662 2 -6.08278 1.46188 5.96731 -15 -45 0
1663 2 -5.65922 2.16709 5.46619 -15 -45 0
1664 2 -5.06131 1.98073 6.19367 -15 -45 0
1665 2 -5.34008 2.93616 6.28435 -15 -45 0
1666 2 -5.68898 3.21854 5.38256 -15 -45 0
1667 2 -6.69034 3.40377 5.23789 -15 -45 0
1668 2 -6.7781 2.69329 4.59522 -15 -45 0
1669 2 -6.81546 1.99969 3.923 -15 -45 0
1670 2 -7.4681 1.34418 3.64789 -15 -45 0
1671 2 -8.30534 0.956492 4.00127 -15 -45 0
1672 2 -7.78161 1.23068 4.73597 -15 -45 0
1673 2 -8.21654 1.64958 5.47541 -15 -45 0
1674 2 -8.86856 0.98106 5.26772 -15 -45 0
1675 2 -9.38883 0.866933 6.05037 -15 -45 0
1676 2 -8.97375 0.53551 6.76682 -15 -45 0
1677 2 -8.3503 0.189559 6.10301 -15 -45 0
1678 2 -7.78728 0.931546 6.23484 -15 -45 0
1679 2 -7.27227 0.133017 6.49509 -15 -45 0
1680 2 -7.45192 -0.543137 5.79871 -15 -45 0
1661 2 -0.946733 -0.572591 -16.9761 -16 -45 0
1662 2 -1.41992 0.355755 -17.257 -16 -45 0
1663 2 -1.23307 0.419632 -18.1881 -16 -45 0
1664 2 -0.495667 -0.231571 -18.519 -16 -45 0
1665 2 -0.96423 -0.626985 -19.2532 -16 -45 0
1666 2 -1.38352 -1.47877 -19.3005 -16 -45 0
1667 2 -1.72057 -1.14256 -18.466 -16 -45 0
1668 2 -2.26882 -0.331903 -18.5624 -16 -45 0
1669 2 -1.76103 0.106731 -19.29 -16 -45 0
1670 2 -1.14622 0.73679 -19.7188 -16 -45 0
1671 2 -1.16206 0.173821 -20.5021 -16 -45 0
1672 2 -0.23046 -0.00960001 -20.7273 -16 -45 0
1673 2 0.0456854 0.628727 -21.3996 -16 -45 0
1674 2 -0.519587 0.495911 -22.1455 -16 -45 0
1675 2 -0.404833 -0.404282 -22.5003 -16 -45 0
1676 2 -0.132614 -0.938382 -21.763 -16 -45 0
1677 2 -0.74444 -1.7069 -21.8544 -16 -45 0
1678 2 -1.53875 -1.26831 -21.9352 -16 -45 0
1679 2 -1.44439 -1.2484 -20.9475 -16 -45 0
1680 2 -0.949328 -2.04322 -20.7575 -16 -45 0
1661 2 9.30973 3.82309 15.8586 -14 -45 0
1662 2 9.47713 4.78948 15.6083 -14 -45 0
1663 2 10.3979 4.86701 15.8343 -14 -45 0
1664 2 10.7107 5.37986 16.5944 -14 -45 0
1665 2 11.4714 5.43508 16.0216 -14 -45 0
1666 2 12.224 5.27219 16.65 -14 -45 0
1667 2 12.7321 4.93467 15.9164 -14 -45 0
1668 2 13.5844 4.80182 15.6338 -14 -45 0
1669 2 13.3678 4.17667 14.9501 -14 -45 0
1670 2 13.7728 3.86757 14.0281 -14 -45 0
1671 2 13.519 3.63519 13.1144 -14 -45 0
1672 2 12.8353 3.03677 13.4009 -14 -45 0
1673 2 12.4819 2.3454 12.8102 -14 -45 0
1674 2 12.6074 1.38209 12.3874 -14 -45 0
1675 2 11.9817 0.652908 12.6007 -14 -45 0
1676 2 11.5145 -0.121973 12.9289 -14 -45 0
1677 2 12.385 -0.0573638 13.4415 -14 -45 0
1678 2 12.4915 -0.950471 13.8183 -14 -45 0
1679 2 12.9986 -1.6402 13.454 -14 -45 0
1680 2 12.7089 -1.61613 12.4893 -14 -45 0
1661 2 1.86933 8.13105 18.1038 -14 -43 0
1662 2 2.79491 8.04724 18.172 -14 -43 0
1663 2 2.75868 7.11772 17.8896 -14 -43 0
1664 2 1.90952 6.76827 17.59 -14 -43 0
1665 2 1.71278 7.06751 16.6799 -14 -43 0
1666 2 1.71162 6.0536 16.584 -14 -43 0
1667 2 2.57759 5.66445 16.6283 -14 -43 0
1668 2 3.52508 5.3125 16.6092 -14 -43 0
1669 2 3.17826 4.81198 15.8307 -14 -43 0
1670 2 3.91742 4.95987 15.3156 -14 -43 0
1671 2 4.05252 5.86504 15.7639 -14 -43 0
1672 2 4.08711 6.29707 14.9314 -14 -43 0
1673 2 4.7826 6.9204 15.2424 -14 -43 0
1674 2 4.87428 6.87922 14.2786 -14 -43 0
1675 2 4.9093 7.75992 14.6656 -14 -43 0
1676 2 4.86084 8.49134 13.9646 -14 -43 0
1677 2 4.85341 8.7596 13.0376 -14 -43 0
1678 2 5.28979 9.59398 13.2613 -14 -43 0
1679 2 5.90932 9.9471 13.9136 -14 -43 0
1680 2 6.28999 9.07041 13.8893 -14 -43 0
1661 2 10.5201 -4.25786 16.6849 -11 -44 0
1662 2 9.65644 -4.63772 16.8525 -11 -44 0
1663 2 8.66373 -4.61427 16.6441 -11 -44 0
1664 2 8.28899 -5.31067 17.1407 -11 -44 0
1665 2 7.57772 -5.7123 17.7553 -11 -44 0
1666 2 7.83509 -6.2598 18.5018 -11 -44 0
1667 2 8.38224 -5.85918 19.2254 -11 -44 0
1668 2 8.23893 -6.78007 19.2919 -11 -44 0
1669 2 7.4234 -7.31923 19.2749 -11 -44 0
1670 2 6.84542 -7.32486 18.4874 -11 -44 0
1671 2 7.34737 -7.46474 17.6178 -11 -44 0
1672 2 6.66444 -7.06068 17.0658 -11 -44 0
1673 2 5.89108 -7.47242 16.7525 -11 -44 0
1674 2 6.61809 -8.12147 16.4969 -11 -44 0
1675 2 6.98671 -8.24101 15.573 -11 -44 0
1676 2 6.74643 -8.18798 14.6685 -11 -44 0
1677 2 6.32506 -8.91804 15.2303 -11 -44 0
1678 2 5.5607 -9.32156 15.5506 -11 -44 0
1679 2 5.10015 -9.67219 16.289 -11 -44 0
1680 2 5.68141 -10.196 16.8107 -11 -44 0
1661 2 0.00695301 -1.61031 -7.46765 -10 -45 0
1662 2 0.398927 -0.666679 -7.37417 -10 -45 0
1663 2 -0.0848595 -0.347737 -6.72706 -10 -45 0
1664 2 0.84639 -0.0544362 -6.72481 -10 -45 0
1665 2 1.66686 0.32793 -6.94268 -10 -45 0
1666 2 1.82586 0.836366 -6.17036 -10 -45 0
1667 2 1.38905 1.00843 -5.30479 -10 -45 0
1668 2 1.12567 1.92793 -5.31729 -10 -45 0
1669 2 0.645066 1.68909 -4.51345 -10 -45 0
1670 2 0.0817467 1.90843 -3.78983 -10 -45 0
1671 2 0.927186 2.02879 -3.31502 -10 -45 0
1672 2 1.21533 1.09959 -3.62653 -10 -45 0
1673 2 0.734747 0.582126 -4.32371 -10 -45 0
1674 2 0.671641 -0.30243 -3.88524 -10 -45 0
1675 2 0.220778 -1.01102 -4.39718 -10 -45 0
1676 2 0.304381 -1.92262 -4.50045 -10 -45 0
1677 2 -0.161976 -1.80652 -5.36727 -10 -45 0
1678 2 0.792369 -1.87416 -5.50489 -10 -45 0
1679 2 1.28873 -1.24484 -4.91508 -10 -45 0
1680 2 0.778989 -0.761918 -5.63783 -10 -45 0
1661 2 -14.113 -10.9479 22.9319 -11 -44 0
1662 2 14.945 -10.8827 22.8053 -12 -44 0
1663 2 14.3266 -10.3881 22.1963 -12 -44 0
1664 2 14.73 -9.49567 22.3294 -12 -44 0
1665 2 -14.6308 -9.26982 21.6136 -11 -44 0
1666 2 -13.737 -8.82799 21.4166 -11 -44 0
1667 2 -13.969 -9.2297 20.5611 -11 -44 0
1668 2 -13.6734 -9.64299 19.751 -11 -44 0
1669 2 -14.1115 -8.97708 19.2399 -11 -44 0
1670 2 -14.475 -9.86216 19.0022 -11 -44 0
1671 2 14.7271 -10.2574 19.4072 -12 -44 0
1672 2 14.5638 -11.1068 19.7269 -12 -44 0
1673 2 14.2081 -11.6846 20.4526 -12 -44 0
1674 2 14.831 -11.8456 21.1812 -12 -44 0
1675 2 -14.2644 -11.5644 21.0042 -11 -44 0
1676 2 -14.1322 -11.0336 21.8838 -11 -44 0
1677 2 -14.2882 -12.0054 22.0542 -11 -44 0
1678 2 -13.8182 -12.7533 22.363 -11 -44 0
1679 2 -14.4799 -13.0965 22.9741 -11 -44 0
1680 2 -13.9313 -13.936 22.9774 -11 -44 0
1661 2 4.08367 7.48934 24.7624 -13 -42 0
1662 2 3.31289 7.92239 25.1581 -13 -42 0
1663 2 3.97442 8.60785 25.39 -13 -42 0
1664 2 4.57418 8.18447 26.0573 -13 -42 0
1665 2 4.59504 8.02181 26.987 -13 -42 0
1666 2 3.6657 8.03126 26.9973 -13 -42 0
1667 2 3.36249 7.57028 27.836 -13 -42 0
1668 2 3.92811 7.91142 28.5427 -13 -42 0
1669 2 4.13767 8.93281 28.5271 -13 -42 0
1670 2 3.68171 9.59179 27.9441 -13 -42 0
1671 2 3.66626 10.0599 28.8348 -13 -42 0
1672 2 2.7205 10.2272 28.9544 -13 -42 0
1673 2 2.54751 11.1336 28.538 -13 -42 0
1674 2 2.63064 10.673 27.6451 -13 -42 0
1675 2 2.71428 9.7606 27.381 -13 -42 0
1676 2 1.84086 9.8407 27.716 -13 -42 0
1677 2 1.24348 10.5207 27.3861 -13 -42 0
1678 2 0.861907 9.96922 28.0949 -13 -42 0
1679 2 0.121664 10.5412 28.0736 -13 -42 0
1680 2 -0.00751766 10.791 27.1444 -13 -42 0
1661 2 14.768 6.23097 12.6698 -19 -43 0
1662 2 -14.3223 6.29697 12.463 -18 -43 0
1663 2 -14.079 5.30915 12.597 -18 -43 0
1664 2 -14.6313 4.90748 11.9014 -18 -43 0
1665 2 -14.7928 4.05607 12.3886 -18 -43 0
1666 2 14.9874 4.06633 13.3362 -19 -43 0
1667 2 14.3973 3.42227 13.7885 -19 -43 0
1668 2 14.4706 2.96448 12.9861 -19 -43 0
1669 2 13.508 2.73 12.844 -19 -43 0
1670 2 12.6483 2.9967 12.5718 -19 -43 0
1671 2 13.0269 3.73727 12.1727 -19 -43 0
1672 2 13.5836 4.14626 11.4811 -19 -43 0
1673 2 13.7866 3.23458 11.5787 -19 -43 0
1674 2 14.3143 2.33713 11.599 -19 -43 0
1675 2 13.7889 2.08634 10.9069 -19 -43 0
1676 2 12.9731 1.77202 10.6202 -19 -43 0
1677 2 12.1154 1.37546 10.6229 -19 -43 0
1678 2 12.6188 1.12356 11.3845 -19 -43 0
1679 2 13.4271 0.6664 11.1175 -19 -43 0
1680 2 13.9265 0.468669 10.3047 -19 -43 0
1661 2 -2.1509 -0.748926 -21.0619 -19 -42 0
1662 2 -1.67646 -0.623067 -20.2491 -19 -42 0
1663 2 -1.21452 -0.885599 -19.3983 -19 -42 0
1664 2 -0.353088 -0.975532 -19.7699 -19 -42 0
1665 2 0.224813 -1.05366 -18.9808 -19 -42 0
1666 2 1.15805 -1.13113 -19.235 -19 -42 0
1667 2 1.36265 -0.583949 -19.9676 -19 -42 0
1668 2 0.496701 -0.243892 -19.8382 -19 -42 0
1669 2 0.776881 0.289395 -19.0639 -19 -42 0
1670 2 0.199051 0.17397 -18.2646 -19 -42 0
1671 2 0.0383743 0.369483 -17.3335 -19 -42 0
1672 2 0.0956917 0.961172 -16.5793 -19 -42 0
1673 2 -0.859727 0.81197 -16.758 -19 -42 0
1674 2 -1.36296 1.10589 -17.5386 -19 -42 0
1675 2 -1.79102 0.236312 -17.5238 -19 -42 0
1676 2 -1.7882 0.371343 -16.5909 -19 -42 0
1677 2 -1.76436 -0.442882 -16.1373 -19 -42 0
1678 2 -0.787023 -0.531594 -15.7868 -19 -42 0
1679 2 -0.0563692 -0.554647 -16.382 -19 -42 0
1680 2 -0.724844 -0.715352 -17.0671 -19 -42 0
1661 2 0.0372163 -1.94802 -17.0518 -19 -42 0
1662 2 0.981411 -2.12732 -17.2291 -19 -42 0
1663 2 1.12388 -1.19765 -17.3513 -19 -42 0
1664 2 0.618468 -1.49665 -18.1728 -19 -42 0
1665 2 -0.036401 -2.25834 -18.3902 -19 -42 0
1666 2 -0.983981 -2.03923 -18.3544 -19 -42 0
1667 2 -0.79125 -1.26195 -18.9631 -19 -42 0
1668 2 -0.291925 -0.596143 -19.4361 -19 -42 0
1669 2 -0.95016 -0.0735598 -19.951 -19 -42 0
1670 2 -1.24691 0.604768 -20.6147 -19 -42 0
1671 2 -0.464366 0.376419 -21.1841 -19 -42 0
1672 2 0.00463597 1.16736 -20.9418 -19 -42 0
1673 2 0.295179 1.50643 -21.8082 -19 -42 0
1674 2 0.149874 0.619165 -22.0909 -19 -42 0
1675 2 0.731304 0.742613 -22.8271 -19 -42 0
1676 2 1.48816 0.197374 -22.6112 -19 -42 0
1677 2 1.85978 0.370734 -23.4494 -19 -42 0
1678 2 1.3784 0.119355 -24.2475 -19 -42 0
1679 2 1.22443 -0.160133 -25.1545 -19 -42 0
1680 2 0.373606 -0.498457 -24.9238 -19 -42 0
1661 2 -0.788716 1.88157 -25.3554 -19 -42 0
1662 2 -1.50529 1.61711 -25.8427 -19 -42 0
1663 2 -1.56264 1.10664 -25.0671 -19 -42 0
1664 2 -1.62623 0.239377 -25.5101 -19 -42 0
1665 2 -1.07706 -0.546557 -25.0553 -19 -42 0
1666 2 -0.286014 -0.26483 -24.6313 -19 -42 0
1667 2 -0.23076 -1.11494 -24.1399 -19 -42 0
1668 2 -0.38584 -2.13537 -23.9884 -19 -42 0
1669 2 0.487651 -1.81786 -24.2882 -19 -42 0
1670 2 1.35803 -1.38743 -24.419 -19 -42 0
1671 2 0.837226 -0.632085 -24.7219 -19 -42 0
1672 2 1.38215 -1.04057 -25.4242 -19 -42 0
1673 2 1.20352 -0.307072 -26.1372 -19 -42 0
1674 2 1.52843 0.581049 -26.4136 -19 -42 0
1675 2 0.922792 1.10093 -27.004 -19 -42 0
1676 2 1.03536 1.38873 -27.8852 -19 -42 0
1677 2 1.41849 0.642296 -28.3858 -19 -42 0
1678 2 1.86456 -0.0229618 -28.9671 -19 -42 0
1679 2 0.980896 -0.386275 -28.8854 -19 -42 0
1680 2 0.0796776 -0.242558 -28.7297 -19 -42 0
1661 2 3.11565 9.25312 8.28987 -20 -41 0
1662 2 2.27633 9.66356 8.56681 -20 -41 0
1663 2 2.50469 10.4203 8.1083 -20 -41 0
1664 2 3.04523 10.8495 7.42504 -20 -41 0
1665 2 2.75473 11.0962 6.47899 -20 -41 0
1666 2 2.15845 10.5143 6.90322 -20 -41 0
1667 2 1.36407 10.1954 7.18033 -20 -41 0
1668 2 0.830879 10.5714 7.88273 -20 -41 0
1669 2 -0.0736749 10.5069 8.21576 -20 -41 0
1670 2 -0.855461 11.1333 8.1525 -20 -41 0
1671 2 -1.01034 11.9968 8.45318 -20 -41 0
1672 2 -0.508312 12.2134 7.66283 -20 -41 0
1673 2 0.405144 12.3953 7.89539 -20 -41 0
1674 2 0.8446 12.7162 7.11129 -20 -41 0
1675 2 1.47198 12.5008 7.83486 -20 -41 0
1676 2 2.26204 12.0503 8.13906 -20 -41 0
1677 2 3.2866 12.1924 8.09654 -20 -41 0
1678 2 2.82061 12.5013 8.89029 -20 -41 0
1679 2 2.13704 11.962 9.29536 -20 -41 0
1680 2 1.23673 12.1018 9.65519 -20 -41 0
1661 2 -1.17501 -1.80799 -17.8138 -22 -40 0
1662 2 -1.89427 -1.2459 -17.5886 -22 -40 0
1663 2 -1.95715 -0.459525 -18.1015 -22 -40 0
1664 2 -1.27476 -0.74715 -18.7638 -22 -40 0
1665 2 -0.68251 -0.0276721 -18.6545 -22 -40 0
1666 2 -0.218698 -0.838953 -18.5488 -22 -40 0
1667 2 0.712617 -0.64268 -18.371 -22 -40 0
1668 2 1.51985 -0.969546 -17.9148 -22 -40 0
1669 2 1.38384 -0.650355 -17.0376 -22 -40 0
1670 2 0.49847 -0.309293 -17.0758 -22 -40 0
1671 2 -0.173641 -0.109524 -16.4534 -22 -40 0
1672 2 0.217134 0.70445 -16.7664 -22 -40 0
1673 2 0.549894 1.20782 -16.0503 -22 -40 0
1674 2 -0.0688396 1.76468 -16.4933 -22 -40 0
1675 2 -0.865073 1.21624 -16.4244 -22 -40 0
1676 2 -0.596383 1.55404 -15.5884 -22 -40 0
1677 2 0.209473 1.30012 -15.098 -22 -40 0
1678 2 0.0769175 1.52008 -14.1757 -22 -40 0
1679 2 -0.388064 1.22877 -13.4149 -22 -40 0
1680 2 -0.871013 0.401898 -13.9676 -22 -40 0
1661 2 -1.3036 -0.876212 -6.65197 -22 -40 0
1662 2 -1.5782 -0.0154714 -6.67985 -22 -40 0
1663 2 -1.00481 -0.0829819 -7.37894 -22 -40 0
1664 2 -0.297639 -0.605136 -6.90802 -22 -40 0
1665 2 -0.542125 0.0285443 -6.23309 -22 -40 0
1666 2 0.351951 0.0588081 -5.83338 -22 -40 0
1667 2 0.818889 0.863756 -5.99417 -22 -40 0
1668 2 1.02017 1.42236 -5.23562 -22 -40 0
1669 2 0.988477 0.513083 -4.84332 -22 -40 0
1670 2 0.605768 -0.170689 -4.28431 -22 -40 0
1671 2 0.277914 0.646297 -3.8619 -22 -40 0
1672 2 -0.136801 1.5041 -4.05283 -22 -40 0
1673 2 -0.461674 1.98268 -3.27442 -22 -40 0
1674 2 -1.12684 1.69964 -2.65146 -22 -40 0
1675 2 -1.69697 1.64895 -1.85486 -22 -40 0
1676 2 -1.1044 1.05881 -1.41736 -22 -40 0
1677 2 -0.704113 0.202897 -1.65206 -22 -40 0
1678 2 -0.709536 0.000773218 -2.61526 -22 -40 0
1679 2 -1.07627 -0.661307 -3.22994 -22 -40 0
1680 2 -1.11985 -1.4995 -2.72013 -22 -40 0
1661 2 -10.1436 14.7886 5.08763 -23 -42 0
1662 2 -10.6604 14.1707 5.67092 -23 -42 0
1663 2 -11.4758 13.7457 6.11207 -23 -42 0
1664 2 -12.2597 14.2971 5.87987 -23 -42 0
1665 2 -12.901 13.818 6.41967 -23 -42 0
1666 2 -12.2912 13.0259 6.0847 -23 -42 0
1667 2 -11.6254 12.8248 5.45614 -23 -42 0
1668 2 -11.321 12.0869 5.02387 -23 -42 0
1669 2 -10.6302 11.9333 5.63218 -23 -42 0
1670 2 -10.2316 11.118 5.88007 -23 -42 0
1671 2 -9.95112 11.2823 6.76817 -23 -42 0
1672 2 -10.8839 11.4822 7.06086 -23 -42 0
1673 2 -11.3335 12.1733 6.72567 -23 -42 0
1674 2 -11.2759 13.1089 6.99244 -23 -42 0
1675 2 -11.8317 13.7384 7.42119 -23 -42 0
1676 2 -12.2192 14.4529 7.95385 -23 -42 0
1677 2 -12.8309 -14.9141 7.54325 -23 -41 0
1678 2 -12.0474 -14.5138 7.3782 -23 -41 0
1679 2 -11.0967 -14.6002 7.41122 -23 -41 0
1680 2 -10.8852 -14.0999 6.63911 -23 -41 0
1661 2 -0.643169 -1.01985 -4.93939 -24 -40 0
1662 2 -0.465088 -1.40416 -5.82989 -24 -40 0
1663 2 0.430617 -1.1985 -5.59514 -24 -40 0
1664 2 0.983201 -1.3855 -4.79549 -24 -40 0
1665 2 1.42514 -0.713216 -4.35328 -24 -40 0
1666 2 1.37427 0.194908 -4.38629 -24 -40 0
1667 2 1.81089 0.422471 -5.25897 -24 -40 0
1668 2 1.33019 0.612298 -6.03322 -24 -40 0
1669 2 1.3167 0.30294 -6.88981 -24 -40 0
1670 2 0.634544 -0.138452 -6.34581 -24 -40 0
1671 2 0.270093 0.771175 -6.04952 -24 -40 0
1672 2 0.21388 1.37287 -5.3077 -24 -40 0
1673 2 -0.754298 0.922433 -5.22519 -24 -40 0
1674 2 -1.65002 0.98814 -5.58193 -24 -40 0
1675 2 -1.45357 1.43352 -6.35691 -24 -40 0
1676 2 -0.987505 1.87376 -7.02691 -24 -40 0
1677 2 -1.19385 1.36099 -7.84825 -24 -40 0
1678 2 -0.23368 1.14278 -7.83564 -24 -40 0
1679 2 -0.61898 0.757309 -8.63954 -24 -40 0
1680 2 -0.825468 1.15431 -9.5165 -24 -40 0
1661 2 -0.443242 0.966833 -7.32576 -26 -41 0
1662 2 -0.550466 0.442865 -8.07835 -26 -41 0
1663 2 0.127947 -0.1746 -8.40554 -26 -41 0
1664 2 0.247722 -1.11385 -8.40922 -26 -41 0
1665 2 -0.550071 -1.54172 -8.68436 -26 -41 0
1666 2 -1.52069 -1.42048 -8.78326 -26 -41 0
1667 2 -1.19481 -1.3606 -7.88214 -26 -41 0
1668 2 -1.03357 -1.28699 -6.92074 -26 -41 0
1669 2 -0.82552 -0.944583 -5.96209 -26 -41 0
1670 2 -0.687159 0.014132 -5.7344 -26 -41 0
1671 2 -0.096941 -0.254328 -4.99665 -26 -41 0
1672 2 0.340335 -1.09526 -4.86167 -26 -41 0
1673 2 -0.464457 -1.4142 -5.05704 -26 -41 0
1674 2 -0.662841 -1.64975 -4.1166 -26 -41 0
1675 2 -0.196775 -1.89173 -3.35884 -26 -41 0
1676 2 -0.388274 -1.11035 -2.75221 -26 -41 0
1677 2 0.0624413 -0.351997 -2.30584 -26 -41 0
1678 2 0.742213 -1.0111 -2.1417 -26 -41 0
1679 2 1.60465 -0.82521 -2.16063 -26 -41 0
1680 2 1.38877 -1.22144 -2.97506 -26 -41 0
1661 2 4.23464 13.4221 29.2358 -28 -41 0
1662 2 4.74683 14.2215 29.078 -28 -41 0
1663 2 5.41268 14.9115 29.1663 -28 -41 0
1664 2 4.98325 -14.3764 28.7328 -28 -40 0
1665 2 4.33748 -13.7218 29.072 -28 -40 0
1666 2 4.29747 -12.7603 29.26 -28 -40 0
1667 2 3.35873 -12.488 29.2371 -28 -40 0
1668 2 2.72651 -11.7569 29.1187 -28 -40 0
1669 2 2.82403 -10.7962 29.032 -28 -40 0
1670 2 3.61723 -11.0247 28.532 -28 -40 0
1671 2 4.28603 -10.8527 29.276 -28 -40 0
1672 2 4.48276 -9.8942 29.2623 -28 -40 0
1673 2 4.92974 -9.01166 28.9701 -28 -40 0
1674 2 5.45666 -8.21352 29.091 -28 -40 0
1675 2 5.0268 -7.31118 29.2121 -28 -40 0
1676 2 4.65909 -6.44985 28.868 -28 -40 0
1677 2 5.42565 -5.9248 29.2176 -28 -40 0
1678 2 6.18503 -6.59429 29.1373 -28 -40 0
1679 2 7.04351 -6.92818 28.9437 -28 -40 0
1680 2 7.96184 -6.77498 28.8369 -28 -40 0
1661 2 -13.0674 5.89923 15.4971 -31 -41 0
1662 2 -13.4738 5.94094 14.6266 -31 -41 0
1663 2 -13.1701 6.00113 13.7176 -31 -41 0
1664 2 -12.6653 6.71213 13.3312 -31 -41 0
1665 2 -12.7717 7.58409 13.7061 -31 -41 0
1666 2 -12.1656 8.35648 13.556 -31 -41 0
1667 2 -11.6582 9.16323 13.3522 -31 -41 0
1668 2 -10.9563 9.77089 13.759 -31 -41 0
1669 2 -11.836 10.1262 13.8617 -31 -41 0
1670 2 -11.4385 10.9963 13.7875 -31 -41 0
1671 2 -10.7309 11.5045 13.3227 -31 -41 0
1672 2 -9.94052 12.0995 13.2181 -31 -41 0
1673 2 -10.3292 12.4205 12.37 -31 -41 0
1674 2 -10.5271 12.553 11.4279 -31 -41 0
1675 2 -9.96365 12.5912 10.6911 -31 -41 0
1676 2 -9.20233 12.4273 11.2013 -31 -41 0
1677 2 -8.27525 12.2282 11.3287 -31 -41 0
1678 2 -7.87692 11.4914 10.8082 -31 -41 0
1679 2 -7.76399 11.2383 9.89257 -31 -41 0
1680 2 -8.18635 11.7971 9.08619 -31 -41 0
1661 2 0.155423 -0.106606 -21.075 -32 -41 0
1662 2 -0.369516 0.322514 -20.4711 -32 -41 0
1663 2 -0.121895 0.352127 -19.5041 -32 -41 0
1664 2 -0.00337012 0.979939 -18.7986 -32 -41 0
1665 2 0.188061 0.954454 -17.8586 -32 -41 0
1666 2 0.941201 0.790157 -17.2995 -32 -41 0
1667 2 1.24803 1.3509 -18.002 -32 -41 0
1668 2 1.94201 0.763001 -17.8257 -32 -41 0
1669 2 2.1207 -0.193911 -17.8159 -32 -41 0
1670 2 1.42756 -0.684109 -17.3996 -32 -41 0
1671 2 0.612105 -1.05776 -17.7243 -32 -41 0
1672 2 0.370173 -0.495968 -16.9266 -32 -41 0
1673 2 0.637559 -0.936373 -16.1329 -32 -41 0
1674 2 0.046348 -0.422058 -15.4197 -32 -41 0
1675 2 0.437241 -0.91157 -14.7157 -32 -41 0
1676 2 -0.306863 -0.972496 -14.0624 -32 -41 0
1677 2 0.191662 -0.918608 -13.2462 -32 -41 0
1678 2 0.163645 -0.934045 -12.2418 -32 -41 0
1679 2 -0.442877 -0.997473 -11.4806 -32 -41 0
1680 2 -0.316943 -0.0960212 -11.8927 -32 -41 0
1661 2 -0.53535 0.36411 -25.1215 -32 -41 0
1662 2 -0.103092 -0.554547 -24.9624 -32 -41 0
1663 2 -0.925305 -0.950468 -24.5963 -32 -41 0
