# timestep  xRg^2        yRg^2           zRg^2           Rg,xy^2          xRe^2         yRe^2         zRe^2          Re^2          xL^2           yL^2          zL^2           L^2
  924100000   6.8385813816  46.4287002800   0.0000000000  53.2672816617 124.0639545600 588.5136364900  24.4401696900 737.0177607400   0.3306546689   0.3571790292   0.3278033526   1.0156370507
  924200000  11.4612842768  20.8142890173   0.0000000000  32.2755732941  51.2498492100 107.4954240000  84.7191384900 243.4644117000   0.3179364225   0.3433366713   0.3748229724   1.0360960663
  924300000   4.6758268066  13.2128034927   0.0000000000  17.8886302993   5.1806312100 236.4459782400  79.5039722500 321.1305817000   0.3247933134   0.3367681588   0.3650869326   1.0266484048
  924400000  19.7697886116  12.2372834077   0.0000000000  32.0070720194 170.8771840000 160.0300900900   0.6272640000 331.5345380900   0.3727957554   0.3276167799   0.3244273002   1.0248398355
  924500000   4.5738627284  18.6255580588   0.0000000000  23.1994207872   1.0974657600  22.1473772100 302.1756422400 325.4204852100   0.3212122147   0.3932791173   0.2856864905   1.0001778225
  924600000  36.1593066257  16.5002158000   0.0000000000  52.6595224257 267.8721422400 208.0950502500  56.2170048400 532.1841973300   0.3388807192   0.3238013332   0.3830854788   1.0457675312
  924700000   7.3410762721  12.0474061912   0.0000000000  19.3884824633 119.0979342400  23.6682250000 252.9626630400 395.7288222800   0.3084717661   0.3121950594   0.3963382541   1.0170050796
  924800000   7.6419085879  79.1763501143   0.0000000000  86.8182587021  13.6367718400 1021.9466304100  25.7393875600 1061.3227898100   0.3550252131   0.3892288775   0.2792189448   1.0234730355
  924900000  52.2382925296  10.8169551213   0.0000000000  63.0552476509 633.2268960000  58.0735443600  35.2729088100 726.5733491700   0.3830928317   0.3131567580   0.3369792581   1.0332288478
  925000000  12.5837673106   8.5555777678   0.0000000000  21.1393450784 191.1278600100  44.4395556900  86.4639619600 322.0313776600   0.3756633229   0.3588689458   0.2881527020   1.0226849707
  925100000  11.0721103159  23.1403345402   0.0000000000  34.2124448561  31.6631290000 165.5596890000  10.8464835600 208.0693015600   0.3764917582   0.3133704624   0.3448954442   1.0347576648
  925200000  12.6763256307  20.1827774940   0.0000000000  32.8591031247  65.6424040000 202.0804402500   2.3457985600 270.0686428100   0.3494794240   0.3341160165   0.3503168766   1.0339123171
  925300000  36.7925222433   6.0921541611   0.0000000000  42.8846764045 380.6752188100   0.0961000000   0.0305200900 380.8018389000   0.3249760599   0.3690536107   0.3467415942   1.0407712648
  925400000  32.9140583763  28.6228473007   0.0000000000  61.5369056770 205.2199502500   5.8298102500  56.2320014400 267.2817619400   0.3393547397   0.3578064787   0.3334079313   1.0305691497
  925500000   9.0713737581  13.0425539338   0.0000000000  22.1139276918   1.3119411600  15.3781622500  69.8411204100  86.5312238200   0.2961406592   0.3451857211   0.4015051761   1.0428315564
  925600000  41.9081368313   6.2366532377   0.0000000000  48.1447900690 352.3474376464  51.5150707600  76.6850490000 480.5475574064   0.3306359409   0.3076934943   0.3857814683   1.0241109035
  925700000  11.9986033816   4.4660677225   0.0000000000  16.4646711041  38.7605856400   0.6029522500  74.3302622500 113.6938001400   0.3241388313   0.3355121623   0.3775003785   1.0371513721
  925800000  12.1961889057   6.6905521053   0.0000000000  18.8867410110   5.8452732900  75.7874713600 107.8233024400 189.4560470900   0.3181423528   0.3547704190   0.3529542166   1.0258669884
  925900000  12.6356098161   3.9651724075   0.0000000000  16.6007822236 101.9635452900   0.5122264900  14.9699348100 117.4457065900   0.3548456946   0.3192440496   0.3696404163   1.0437301605
  926000000   6.5296356721  30.2200739251   0.0000000000  36.7497095972   2.0329056400  86.2130820100 136.3032900100 224.5492776600   0.3583081723   0.3059734395   0.3817328615   1.0460144733
  926100000   6.0532356593  27.6649776673   0.0000000000  33.7182133266   3.7771922500 211.3202986596 568.3312960900 783.4287869996   0.3012091882   0.3737983258   0.3361225029   1.0111300169
  926200000   9.1170923292  23.7035917547   0.0000000000  32.8206840839  10.6341210000 119.8893603600  57.0583836900 187.5818650500   0.3321534507   0.3408449374   0.3505784308   1.0235768189
  926300000  12.9590473093  14.9538838040   0.0000000000  27.9129311133   4.5177502500  37.5401290000   8.8809960100  50.9388752600   0.4147025619   0.3348084232   0.3087932078   1.0583041929
  926400000  26.8216720463  17.2254106205   0.0000000000  44.0470826668   4.5535292100 173.1119118400  97.0382606400 274.7037016900   0.4007587116   0.3318856081   0.2779697947   1.0106141144
  926500000  17.0127318860   5.1027891792   0.0000000000  22.1155210652  83.4427440900  68.8617828900  28.7038777600 181.0084047400   0.3489136599   0.3453969544   0.3544611234   1.0487717378
  926600000  40.1381582935  49.1507591339   0.0000000000  89.2889174274 411.4447128100 526.8952976400  30.5632065600 968.9032170100   0.3708373849   0.3808487331   0.2935625998   1.0452487179
  926700000   7.6595436049  12.4619257253   0.0000000000  20.1214693302   9.4974912400 148.7248542784 124.0773210000 282.2996665184   0.3650671525   0.3301581363   0.3599074497   1.0551327385
  926800000  11.9070219308   8.9144858251   0.0000000000  20.8215077559  19.4789822500   4.2948417600  36.8558268100  60.6296508200   0.3385964512   0.3590376214   0.3458676039   1.0435016766
  926900000  38.9000281632  31.6695886897   0.0000000000  70.5696168529 195.6893232100  47.6186943969  57.9943171600 301.3023347669   0.3146342049   0.3579853714   0.3691515299   1.0417711063
  927000000  30.0354723888   4.7072076824   0.0000000000  34.7426800712   0.5283836100  13.7403662400  75.1706340100  89.4393838600   0.3813045183   0.3327341608   0.3267501924   1.0407888715
  927100000  17.1635199768   4.6055526932   0.0000000000  21.7690726700  70.5129678400  54.2196595600  77.8841550400 202.6167824400   0.3233376634   0.3509202725   0.3665029982   1.0407609341
  927200000   8.7955363552   6.6311413334   0.0000000000  15.4266776885   9.0474624100  17.9614916100 214.8159235600 241.8248775800   0.3888552102   0.3062387544   0.3225572426   1.0176512073
  927300000   2.3620157173  13.0732755795   0.0000000000  15.4352912967  24.9200640000  59.3716480900 112.7907720900 197.0824841800   0.3381358808   0.3107958678   0.3786729702   1.0276047188
  927400000  17.8473406224   4.9292314838   0.0000000000  22.7765721063 113.5205011600   0.0016080100 365.9415961600 479.4637053300   0.3607776198   0.3531291203   0.3276859867   1.0415927268
  927500000  14.3421540363  17.6464252707   0.0000000000  31.9885793070   1.5946638400 185.0878620900  65.1539552400 251.8364811700   0.3657465935   0.3605478744   0.2738251776   1.0001196456
  927600000  17.0973903453   6.1134368964   0.0000000000  23.2108272417  23.0025752100  42.3540640000   0.9300673600  66.2867065700   0.3478730744   0.3652111404   0.3191253844   1.0322095993
  927700000  16.0134419668  28.9045042086   0.0000000000  44.9179461754   8.2007776900 370.1121868900 364.6915896100 743.0045541900   0.3362124720   0.3568241314   0.3254428363   1.0184794397
  927800000  10.6176151978   8.8662765140   0.0000000000  19.4838917118  62.9451824400  66.8960410000  79.2153400900 209.0565635300   0.3555415814   0.2857816030   0.3760805015   1.0174036860
  927900000  22.0606399981   8.3538581813   0.0000000000  30.4144981793 248.7749107600  14.4559644100  40.3161502500 303.5470254200   0.3875155061   0.3377536605   0.3087486171   1.0340177836
  928000000  58.8700842341  14.1036007289   0.0000000000  72.9736849631 642.9825204100  97.8318810000 153.9758356900 894.7902371000   0.3517086310   0.3486941869   0.3302371247   1.0306399426
  928100000  17.4014182133   9.9382022293   0.0000000000  27.3396204425 150.2855328100  84.2338484100 144.0312016900 378.5505829100   0.3493769629   0.3448981348   0.3413717710   1.0356468688
  928200000  14.4294303881  24.2353949224   0.0000000000  38.6648253105  42.4009345600  89.3818976400  51.3185976900 183.1014298900   0.3525377507   0.3595137253   0.3259042322   1.0379557082
  928300000   3.3196629956  23.3000256031   0.0000000000  26.6196885987  33.8537785600   5.9175427600 220.7631356100 260.5344569300   0.3411773780   0.3619359410   0.3335812969   1.0366946159
  928400000  17.4532400831  19.8302962441   0.0000000000  37.2835363272 154.6416602500 205.0423524900 107.3316720100 467.0156847500   0.3465303643   0.3804015789   0.3262732443   1.0532051876
  928500000  20.5302165032  30.8151027126   0.0000000000  51.3453192158 156.9157075600  59.1176454400 161.2722204900 377.3055734900   0.3567232766   0.3722319032   0.3247484197   1.0537035995
  928600000  13.3661654257  43.7182577483   0.0000000000  57.0844231740  72.8206222500 253.8668622400  30.0260161600 356.7135006500   0.2945650203   0.3870208103   0.3587685101   1.0403543407
  928700000  11.6374745911  14.8317438048   0.0000000000  26.4692183959 143.3742812100  72.4371210000 190.0730968900 405.8844991000   0.3774316249   0.3418956515   0.3228776757   1.0422049521
  928800000   3.8773395085   5.2885496960   0.0000000000   9.1658892045  11.6506168900 129.6364416400 131.4920890000 272.7791475300   0.3693690522   0.3191719242   0.3290157467   1.0175567231
  928900000  29.1163483269  36.4318103120   0.0000000000  65.5481586389 144.0384025600 123.8346096100  33.3494700100 301.2224821800   0.3479809160   0.3298494140   0.3503049496   1.0281352796
  929000000  27.7079710599  18.9114538933   0.0000000000  46.6194249532 169.6428100900  20.1161220100   0.3326982400 190.0916303400   0.4180618221   0.3347857635   0.2881524218   1.0410000075
  929100000  37.8162862373   4.9711915422   0.0000000000  42.7874777796 167.5134832900  36.3162916900 237.2708929600 441.1006679400   0.3505629894   0.3380169625   0.3343938503   1.0229738022
  929200000   7.7602947559  10.5076099864   0.0000000000  18.2679047423   2.4866136100 145.4556602500  89.3894611600 237.3317350200   0.3566934561   0.3709550179   0.3371617614   1.0648102354
  929300000  28.6064490681   4.9354781985   0.0000000000  33.5419272666 254.1409872400   7.9169076900  48.2788728900 310.3367678200   0.3544143212   0.3281661393   0.3536293831   1.0362098436
  929400000  13.9336752209  14.4069049413   0.0000000000  28.3405801622  72.9384321600  23.8378297600 126.0343022500 222.8105641700   0.3346197958   0.3392418846   0.3621846407   1.0360463211
  929500000  15.2782759178  24.9432409296   0.0000000000  40.2215168474 104.2073472400  97.3083602500 505.5662310400 707.0819385300   0.3400113578   0.3050887397   0.3711100372   1.0162101346
  929600000  30.5863518599  56.0714928768   0.0000000000  86.6578447367 178.3426702500 422.4163546729  79.3097113600 680.0687362829   0.3446857181   0.3607071742   0.3312190218   1.0366119141
  929700000   5.8660671720  62.6482112419   0.0000000000  68.5142784139  53.3367302400 407.9074987584  76.0122422500 537.2564712484   0.3522877705   0.3333808100   0.3401801460   1.0258487264
  929800000  18.6205872916   6.6723668021   0.0000000000  25.2929540937  56.8350132100  61.5380629444  56.2740025600 174.6470787144   0.3419981769   0.3841417866   0.3117854895   1.0379254530
  929900000  38.0648282794  13.4111706591   0.0000000000  51.4759989385 411.2418968100  28.1726877620   0.5932080400 440.0077926120   0.3402648706   0.3612687513   0.3403117707   1.0418453927
  930000000  34.8275050428  38.5351508058   0.0000000000  73.3626558486 389.5215376900  76.4410981636  97.1011189201 563.0637547737   0.3670929445   0.3276147405   0.3280684853   1.0227761703
  930100000  16.3855921507  31.4521386808   0.0000000000  47.8377308316 196.8465120400  41.0110110723  19.7443367716 257.6018598839   0.3633890535   0.3745164498   0.3146126389   1.0525181422
  930200000  10.8734183486  30.8296559671   0.0000000000  41.7030743157  52.2945922500 480.9775334400   3.5237672089 536.7958928989   0.3550190656   0.3907744625   0.2795567851   1.0253503132
  930300000   6.7024886524  31.9512645677   0.0000000000  38.6537532201  46.1937715600 264.4183648149  84.5246713129 395.1368076878   0.3216230248   0.3783407102   0.3603074710   1.0602712060
  930400000  25.5227502114   4.0991069852   0.0000000000  29.6218571966  16.3579802500   3.8580816400  25.3221310521  45.5381929421   0.3735710585   0.3125559444   0.3445691728   1.0306961758
  930500000  41.2433641090  39.1229267989   0.0000000000  80.3662909079 157.1287320100 563.1513432561  74.5361135649 794.8161888310   0.3639351680   0.3397028156   0.3181945570   1.0218325406
  930600000  28.9230151177  61.1645262528   0.0000000000  90.0875413705  15.0241512100 734.4100000000   1.3386258601 750.7727770701   0.3630930702   0.3381116863   0.3168322850   1.0180370415
  930700000  22.5189526262  14.7987149017   0.0000000000  37.3176675278 147.5836225600   7.6596097600   7.8164976400 163.0597299600   0.3697611798   0.3248634481   0.3282983477   1.0229229755
  930800000  13.7831875815  58.0496124963   0.0000000000  71.8328000778 172.0609358400 363.2340456900   0.3035238649 535.5985053949   0.3798581521   0.4029276920   0.2488417187   1.0316275628
  930900000  37.9085073732   5.0467705040   0.0000000000  42.9552778772 261.2231737600  20.8145812900   3.4661502976 285.5039053476   0.3526902899   0.3231934684   0.3364367972   1.0123205555
  931000000  31.9522962429  14.6785838572   0.0000000000  46.6308801001 440.2443240000 221.8342148100   5.9991194761 668.0776582861   0.3782422796   0.3579474338   0.2805734089   1.0167631223
  931100000  11.7208719257  26.1382925760   0.0000000000  37.8591645016  14.9304960000 272.5933081600  24.4597506624 311.9835548224   0.3438945499   0.3510915917   0.3415779844   1.0365641261
  931200000  22.6020723076  73.6220215669   0.0000000000  96.2240938745  75.9738856900 498.1690080900   0.2613458884 574.4042396684   0.3605468474   0.3448676023   0.3394776403   1.0448920901
  931300000  19.4836512244  14.3277087878   0.0000000000  33.8113600122 292.1156121321  41.7458132100  61.3139113024 395.1753366445   0.3560392828   0.3280768799   0.3314507124   1.0155668751
  931400000  18.0682289888   8.8868224918   0.0000000000  26.9550514805 102.1413422500   5.6159520400   0.6889332004 108.4462274904   0.3243272809   0.3589336671   0.3418592694   1.0251202174
  931500000  10.1151738657  83.3808515944   0.0000000000  93.4960254601 107.4643222500 425.7330688900  40.4975686129 573.6949597529   0.3123877094   0.3885593504   0.3098671186   1.0108141784
  931600000  11.2588951770  19.1655455913   0.0000000000  30.4244407683   0.1496916100 235.6624116900   4.9209436224 240.7330469224   0.3699394835   0.3111470021   0.3530627883   1.0341492739
  931700000  21.0286902799  27.1097731290   0.0000000000  48.1384634089  31.1319361600 326.2286192400   9.7340256036 367.0945810036   0.3608986289   0.3868139699   0.2784806260   1.0261932248
  931800000  17.7641166393   6.3730770335   0.0000000000  24.1371936728   0.6204712900   0.0379080900  25.6863471489  26.3447265289   0.3709739213   0.3503340637   0.2897057714   1.0110137564
  931900000  49.2999886813  14.1589541289   0.0000000000  63.4589428102 467.7963379600  23.8729960000   1.9750648369 493.6443987969   0.3119688493   0.3777840307   0.3521506257   1.0419035057
  932000000  44.0929818958  56.7565046552   0.0000000000 100.8494865510 307.6385152991 587.8830636900   1.4225094361 896.9440884252   0.3928496956   0.3465644847   0.3032514565   1.0426656369
  932100000   8.0416484060  15.5957208679   0.0000000000  23.6373692740   1.2660750400  31.6462502500 109.5681375504 142.4804628404   0.3376825388   0.3804246637   0.3264962774   1.0446034800
  932200000  21.7120584284  22.9070193160   0.0000000000  44.6190777443 198.3922111213  25.7840528400  12.5892264969 236.7654904582   0.3915197331   0.3601928792   0.3141663346   1.0658789469
  932300000  24.1698486828  16.7176958039   0.0000000000  40.8875444867 193.6553343201   4.6967558400  26.7318986841 225.0839888442   0.3253901825   0.3946889539   0.2983172082   1.0183963446
  932400000   8.8874780586  27.6466930435   0.0000000000  36.5341711021  19.4234999841 197.0289468900   1.0090403401 217.4614872142   0.3049164855   0.3304812193   0.3845361462   1.0199338510
  932500000  32.4828607000   9.0544117401   0.0000000000  41.5372724400 324.2531294209   2.5115910400   0.5986116900 327.3633321509   0.3734554581   0.3449400780   0.3177562226   1.0361517587
  932600000  16.1004236176  17.1101759552   0.0000000000  33.2105995728   9.3092966410 141.0500646025   7.2916200900 157.6509813335   0.3287902533   0.3294221364   0.3547527776   1.0129651673
  932700000   9.2128838649  33.4113394193   0.0000000000  42.6242232841   7.4290479944 122.0267087649 107.5327520400 236.9885087993   0.3330395971   0.3698989659   0.3396894824   1.0426280454
  932800000  46.3312936556   5.9460545058   0.0000000000  52.2773481614 259.0519542983  68.9129099044 417.1887950400 745.1536592427   0.3486207493   0.3233683877   0.3623333180   1.0343224550
  932900000   5.5028115713  10.3722219684   0.0000000000  15.8750335396  16.1874256896  18.3389497600 187.8078384900 222.3342139396   0.3432420869   0.3166826695   0.3664748995   1.0263996559
  933000000   8.4895586643  49.7367145456   0.0000000000  58.2262732099  13.0440157225 359.1820944100 139.0724904100 511.2986005425   0.3132463130   0.3420714038   0.3784404100   1.0337581268
  933100000  18.7840591582   3.9208673074   0.0000000000  22.7049264655 135.0532191376  30.6406531600 151.9302760000 317.6241482976   0.3640231342   0.3067557826   0.3635010747   1.0342799916
  933200000  17.4894002851  11.1882735978   0.0000000000  28.6776738829  45.8056886401  78.6951732609 148.7497336900 273.2505955910   0.4061426814   0.3026105956   0.3277547845   1.0365080615
  933300000   9.6112327241   5.7540347644   0.0000000000  15.3652674885 158.8212419049  10.1181248100 758.0165304100 926.9558971249   0.3327690557   0.3123636937   0.3951071975   1.0402399468
  933400000   7.0231462754  12.5044271775   0.0000000000  19.5275734528  62.2355321025  86.4825601600  80.7805488400 229.4986411025   0.3284586623   0.3279540915   0.3687433986   1.0251561524
  933500000   9.9370964298  25.5170308972   0.0000000000  35.4541273270  68.4721495441 263.3252652900 182.1798067600 513.9772215941   0.3889927580   0.3263197463   0.3093070935   1.0246195978
  933600000  27.7454208607   5.4698136479   0.0000000000  33.2152345086 148.2962311576   4.7576334400 106.9631692900 260.0170338876   0.3384026095   0.2990825380   0.3581895803   0.9956747277
  933700000   2.5388603543  31.1200676940   0.0000000000  33.6589280483  10.0580443594 154.5347334400 120.7581210000 285.3508987994   0.3096834470   0.3720716210   0.3473482224   1.0291032904
  933800000   3.3413336401  22.5052124660   0.0000000000  25.8465461061  33.2381075625 159.0322766400 172.6175545600 364.8879387625   0.3252719592   0.3280096842   0.3787037137   1.0319853572
  933900000  18.8036851008  10.3994274480   0.0000000000  29.2031125488  54.8510578225  75.2955352900  16.3944010000 146.5409941125   0.3319051809   0.3298118516   0.3385063846   1.0002234172
  934000000   4.1353394317  33.4735441349   0.0000000000  37.6088835667  41.9659091721 194.4239809600 305.0087602500 541.3986503821   0.3385126048   0.3324460214   0.3695487312   1.0405073575
  934100000  17.3351794751   6.1386645258   0.0000000000  23.4738440009 176.2898818564   3.0286440900  38.9176345600 218.2361605064   0.3555041457   0.3194962106   0.3600738408   1.0350741971
  934200000  87.6875138710  14.3788045173   0.0000000000 102.0663183883 988.5389962816  72.7881985600  18.5106457600 1079.8378406016   0.3726454273   0.3669194406   0.2991193459   1.0386842138
  934300000  18.9956741582  26.4616729665   0.0000000000  45.4573471247 151.2963960676 328.8782250000  59.9478547600 540.1224758276   0.3258368392   0.3501460572   0.3621910093   1.0381739057
  934400000   4.3607304352  18.0697834724   0.0000000000  22.4305139076  27.8532728644 104.4831508900  36.8145562500 169.1509800044   0.3430837344   0.3018022441   0.3856375847   1.0305235633
  934500000  16.7305954436  52.4357048197   0.0000000000  69.1663002633  28.4011507085 610.0657942401   0.1116228100 638.5785677586   0.3447720540   0.3913853624   0.2962303791   1.0323877955
  934600000  11.9807086496  29.0891736599   0.0000000000  41.0698823095  29.0876848900 256.3585254400   4.6276614400 290.0738717700   0.3247403039   0.3526840111   0.3477990572   1.0252233721
  934700000   7.5183573355  13.2404531645   0.0000000000  20.7588105000  23.7066741025   0.0127464100   5.4065550400  29.1259755525   0.3429157828   0.3497553924   0.3297436406   1.0224148158
  934800000  10.0162294892   3.0881519075   0.0000000000  13.1043813966  25.9307045284  35.3026105600  99.3111902500 160.5445053384   0.3264876186   0.3415358059   0.3748301017   1.0428535262
  934900000  10.6190344674  11.7446763691   0.0000000000  22.3637108366  11.9150613124  29.4414760000   5.7121000000  47.0686373124   0.3620503762   0.3194155416   0.3496476065   1.0311135243
  935000000  28.3321205665  20.7435907667   0.0000000000  49.0757113332  84.5719336900  42.1694384400  48.5711424900 175.3125146200   0.3804097166   0.3233695315   0.3390085118   1.0427877599
  935100000  22.5084949719  17.2499598928   0.0000000000  39.7584548647 161.1428659704  66.0969000000 130.6517580900 357.8915240604   0.3478020867   0.3562114919   0.3169747488   1.0209883274
  935200000  19.4642579042   8.8411666051   0.0000000000  28.3054245094  51.7835673664   7.2727302400   1.0782745600  60.1345721664   0.3550905308   0.2925958648   0.3585551204   1.0062415160
  935300000  18.3641055569  26.5148508504   0.0000000000  44.8789564073 122.8969349203 162.5701500900 230.6388942400 516.1059792503   0.3354314521   0.3402475708   0.3431981319   1.0188771548
  935400000  21.1689055668  19.7124048571   0.0000000000  40.8813104239  88.4075704009  26.7547562500 416.0580062500 531.2203329009   0.3220206764   0.3680888522   0.3213184678   1.0114279964
  935500000   6.9950111655   6.5146149934   0.0000000000  13.5096261589 102.2339387664 123.9548222500 484.2156240100 710.4043850264   0.4021999577   0.3171184833   0.3307084049   1.0500268460
  935600000   6.3055807429  24.8904287504   0.0000000000  31.1960094934  67.5266488516 301.8315528900 474.4903758400 843.8485775816   0.3465469230   0.3122445522   0.3651427406   1.0239342158
  935700000   9.9391987630  20.4678008648   0.0000000000  30.4069996278  62.6958325249 126.3173688100  65.8564710400 254.8696723749   0.2934634425   0.3865681262   0.3562457986   1.0362773673
  935800000  59.8528334928  30.9529222923   0.0000000000  90.8057557851 374.8762013584 117.8331960100  20.2770090000 512.9864063684   0.3492393425   0.3625054548   0.3291090267   1.0408538240
  935900000   9.6015453412   4.5150278124   0.0000000000  14.1165731536  45.1409296900  50.3078118400 199.1880595600 294.6368010900   0.3367102826   0.3160384347   0.3777678931   1.0305166105
  936000000  38.5268774613  14.7179760853   0.0000000000  53.2448535466 359.6336752801  50.2950456100 426.6207630400 836.5494839301   0.3579225846   0.3337653171   0.3316805881   1.0233684897
  936100000  10.3651055924   5.4358906443   0.0000000000  15.8009962367  29.1146576400  18.4075321600 270.5597316900 318.0819214900   0.3902939341   0.3532637370   0.2820088476   1.0255665186
  936200000   7.9587121840  13.4547354242   0.0000000000  21.4134476082  11.1814665769   5.5013702500 145.3254360100 162.0082728369   0.3251362700   0.3711432922   0.3130985676   1.0093781298
  936300000   7.1808262125  15.1327193319   0.0000000000  22.3135455443   0.1760977296  60.7838529600 374.9296416100 435.8895922996   0.3421636797   0.3477153402   0.3558461353   1.0457251552
  936400000 119.2762154814   2.5007821285   0.0000000000 121.7769976099 722.0694508225  47.3674297600   0.9850562500 770.4219368325   0.3592796918   0.3377732095   0.3125007817   1.0095536830
  936500000  10.2199599581  55.3409057217   0.0000000000  65.5608656799   0.3101376100 684.4345468900 225.7987075600 910.5433920600   0.3409216484   0.3445493142   0.3479049038   1.0333758665
  936600000   3.0888600661  15.2885715081   0.0000000000  18.3774315742  11.1422440000 146.6884322500  78.5634049600 236.3940812100   0.3262211760   0.3651248272   0.3276514513   1.0189974544
  936700000  60.3437251520  30.9933421824   0.0000000000  91.3370673344 143.0009388900 320.0721371136   4.1217120400 467.1947880436   0.3884568468   0.3393760854   0.3302273770   1.0580603092
  936800000   7.8698395545  13.1907014153   0.0000000000  21.0605409698  49.3295522500   6.4688835600  30.6816288100  86.4800646200   0.3698653153   0.3517808182   0.3333901530   1.0550362865
  936900000  12.5169357283  14.2447791883   0.0000000000  26.7617149166  58.6924532100  54.7299601209 115.7819040400 229.2043173709   0.3807061757   0.3330664287   0.3198558069   1.0336284112
  937000000  13.9454441617   5.9054035291   0.0000000000  19.8508476908 233.5548062500  15.0874757476 102.0786915600 350.7209735576   0.3236216290   0.3082132142   0.3873154040   1.0191502472
  937100000  12.3419993777   5.0272656915   0.0000000000  17.3692650691  26.4370788900  12.5656637569 228.7051290000 267.7078716469   0.3146303676   0.3781797381   0.3664456521   1.0592557578
  937200000  16.5051151636  38.5267947576   0.0000000000  55.0319099213  55.3744339600 338.8235392656  69.5255792400 463.7235524656   0.3293330774   0.3540554031   0.3581254537   1.0415139342
  937300000   6.8588748081   4.0972752635   0.0000000000  10.9561500716  11.4507792100   4.3211599876   0.2816424900  16.0535816876   0.3910114478   0.3230109034   0.3349029546   1.0489253058
  937400000  15.3634457894   4.0645410392   0.0000000000  19.4279868286   9.2434240900   8.4090720256   1.5522668100  19.2047629256   0.3772930183   0.3316880436   0.3283659282   1.0373469901
  937500000  47.2978818091  13.9881232018   0.0000000000  61.2860050109 317.6201196100 144.7877945284  41.9139708100 504.3218849484   0.3629103276   0.3766442326   0.3030762015   1.0426307617
  937600000   4.7764298451  14.5719788588   0.0000000000  19.3484087039   1.6923408100  99.0126492601   0.2218410000 100.9268310701   0.3353593811   0.3615043223   0.3243757727   1.0212394762
  937700000  41.5219851311  10.8423500326   0.0000000000  52.3643351637 469.3115649600   4.9845027600 157.4774010000 631.7734687200   0.3324345624   0.3747416336   0.3216696865   1.0288458824
  937800000  56.0680669530   2.9215015114   0.0000000000  58.9895684643 572.5764622449   4.4700530625  96.3440402500 673.3905555574   0.3147503429   0.3887331510   0.3347609334   1.0382444274
  937900000  22.1875466263   9.2206038281   0.0000000000  31.4081504544  22.6880742400  21.2034923256  52.8063822400  96.6979488056   0.3219330782   0.3444299393   0.3659548612   1.0323178787
  938000000  14.8590502409  18.9319416758   0.0000000000  33.7909919166   2.5721744400 136.8717486084   6.5792250000 146.0231480484   0.3253588816   0.3736293358   0.3293950436   1.0283832610
  938100000  19.8776845171  15.3716124802   0.0000000000  35.2492969973  39.2552371600   0.4830945025  75.1914436900 114.9297753525   0.3503737184   0.2983420254   0.3682447351   1.0169604788
  938200000   9.8055452378  16.6854943665   0.0000000000  26.4910396043  29.8804356900  84.8640761089  59.6617208100 174.4062326089   0.3422804920   0.3391246648   0.3296618270   1.0110669837
  938300000   5.3995622124  40.5744242058   0.0000000000  45.9739864182  18.0582502500 466.0197245001   8.4018819600 492.4798567101   0.3529290930   0.3247279769   0.3646647616   1.0423218315
  938400000  35.3022431969  37.6540626135   0.0000000000  72.9563058105 536.7298128049 363.1921177600   0.0093896100 899.9313201749   0.3910464954   0.3269428691   0.3127905262   1.0307798907
  938500000  11.2026474324  17.5285655604   0.0000000000  28.7312129928  13.5323061696 115.4709281476  47.2945044100 176.2977387272   0.3739541180   0.3310048556   0.3322402710   1.0371992446
  938600000  43.3339997433   3.8990493031   0.0000000000  47.2330490464 404.7435806976   0.2030403600  20.0605452100 425.0071662676   0.3641743395   0.3559180508   0.3002231841   1.0203155744
  938700000  23.0561621071  17.4858152721   0.0000000000  40.5419773792  53.6502046369 133.5681784089   8.5825561600 195.8009392058   0.3302810767   0.3171552302   0.3867922063   1.0342285132
  938800000  17.4940604944  20.8334592611   0.0000000000  38.3275197555 217.7717052681  26.1980185600   2.6150124100 246.5847362381   0.3060537373   0.3384710664   0.3772175419   1.0217423456
  938900000  35.6984843322   6.3130808739   0.0000000000  42.0115652061 165.5164587024   0.7050625024 463.5021468100 629.7236680148   0.3724441989   0.2983911321   0.3611525551   1.0319878860
  939000000  20.9372580845  62.9555747453   0.0000000000  83.8928328298 188.1245412225 434.1534813225  36.3030350400 658.5810575850   0.3554999423   0.4106050813   0.2553046701   1.0214096937
  939100000  23.8876738919  21.6357434807   0.0000000000  45.5234173726 192.5694637636 112.8640640625  83.6785857600 389.1121135861   0.3605216958   0.3627073234   0.3156212301   1.0388502493
  939200000   5.9618841799 109.7150436593   0.0000000000 115.6769278392  10.9696089616 1145.3906147044  11.1970544400 1167.5572781060   0.3219993564   0.3937462106   0.3346081071   1.0503536740
  939300000  20.8927668532  25.4858682377   0.0000000000  46.3786350909 200.7639615744 102.7830992400  87.5497062400 391.0967670544   0.3906844716   0.3545915612   0.2842482372   1.0295242700
  939400000  16.2866967296  12.1123080624   0.0000000000  28.3990047920 215.5305865216   3.1297148100  38.9875360000 257.6478373316   0.3034410835   0.3857253147   0.3604653725   1.0496317708
  939500000  41.5173343514  24.4115677940   0.0000000000  65.9289021454 202.9938208081 132.8602022500 364.6724929600 700.5265160181   0.3300960346   0.4190866317   0.2727486584   1.0219313247
  939600000  10.6141595575  14.7117776359   0.0000000000  25.3259371934   6.8171643409   0.7039210000   0.1274490000   7.6485343409   0.3048591869   0.3604196432   0.3649034162   1.0301822463
