# Time-averaged data for fix at1
# TimeStep c_cm[3] c_pfall
499950000 16.4944 0
499960000 16.0671 0
499970000 18.7091 0
499980000 16.7153 0
499990000 15.7869 0
500000000 16.7793 0
500010000 17.4669 0.00708485
500020000 17.8895 0.000240311
500030000 17.1169 0.0251019
500040000 14.0898 -0.0818452
500050000 11.802 -0.155608
500060000 7.21937 -0.525977
500070000 6.7845 -1.51296
500080000 10.4348 -0.277633
500090000 11.8903 0
500100000 12.2468 -0.0404507
500110000 11.3337 -0.426856
500120000 12.1639 -0.36094
500130000 14.7887 0.0261372
500140000 13.7943 0.00762073
500150000 11.9898 -0.285988
500160000 13.8028 0
500170000 18.6422 0
500180000 20.7564 0
500190000 22.5148 0.0197564
500200000 23.1162 0.036952
500210000 25.5363 0.0485372
500220000 27.5593 2.49512
500230000 28.7222 5.36187
500240000 27.3394 0.515227
500250000 26.2224 0.148514
500260000 23.6628 0.0170189
500270000 23.6644 0.0601585
500280000 21.9719 0.0349431
500290000 22.4985 0.0361067
500300000 22.3594 0.0268331
500310000 22.0206 0.101211
500320000 22.8635 0.0367468
500330000 25.9556 0.263853
500340000 27.7611 0.798054
500350000 28.0208 1.15187
500360000 28.0118 1.39663
500370000 28.5194 3.00883
500380000 26.8936 0.254797
500390000 27.2467 0.373463
500400000 27.8 0.74044
500410000 27.5235 0.584819
500420000 27.3123 0.395106
500430000 28.3251 1.8451
500440000 27.8183 0.773683
500450000 25.5496 0.0829178
500460000 26.4513 0.135302
500470000 27.5229 1.00979
500480000 27.9369 2.25057
500490000 26.0777 0.159595
500500000 27.4461 0.890789
500510000 26.2756 0.183444
500520000 25.8305 0.125265
500530000 25.4536 0.0658995
500540000 25.1491 0.103641
500550000 24.3915 0.0482002
500560000 23.3027 0.0112862
500570000 22.5391 0.00888924
500580000 23.246 0.0300805
500590000 20.5912 0.0279783
500600000 21.7532 0.0468006
500610000 22.6819 0.0077217
500620000 23.9551 0.0738918
500630000 22.9337 0.0424739
500640000 20.8186 0.00368504
500650000 20.006 0.00752061
500660000 20.5697 0.0255627
500670000 22.2235 0.00326103
500680000 22.5023 0.0234418
500690000 19.483 0.00437519
500700000 19.7061 0.0238355
500710000 17.7186 -0.129593
500720000 12.5374 -0.948771
500730000 16.4852 -0.0010942
500740000 16.2406 0
500750000 13.6529 0
500760000 16.2387 0
500770000 15.5871 0
500780000 14.2081 -0.0115567
500790000 11.1485 -0.116509
500800000 7.84801 -1.14449
500810000 9.36785 -0.085867
500820000 10.8564 0
500830000 6.00232 -1.22037
500840000 8.92858 -0.170649
500850000 13.9496 0
500860000 14.6136 0
500870000 18.3321 0.00822213
500880000 20.6096 0.00534875
500890000 22.5542 0.0563195
500900000 25.4167 0.102556
500910000 26.6621 0.422982
500920000 23.7495 0.040727
500930000 24.266 0.0854642
500940000 21.5846 0.0258674
500950000 24.3761 0.113619
500960000 23.5671 0.0859205
500970000 22.13 0.0375434
500980000 19.9086 0.0464009
500990000 18.8271 0.00932721
501000000 20.303 0.0380187
501010000 19.8073 0.00227062
501020000 18.0795 0
501030000 20.8374 0.00341473
501040000 23.9259 0.0568625
501050000 22.5064 0.0191016
501060000 24.3704 0.0943293
501070000 26.6331 0.174246
501080000 28.2257 2.12952
501090000 28.0932 1.22332
501100000 28.6955 5.50882
501110000 28.7327 5.20803
501120000 28.65 4.4542
501130000 27.6257 0.487643
501140000 28.3645 1.92195
501150000 26.8344 0.267048
501160000 27.037 0.337021
501170000 26.9679 0.380755
501180000 26.769 0.273662
501190000 27.8725 1.01031
501200000 26.4676 0.732281
501210000 24.8212 0.0819541
501220000 25.4679 0.066771
501230000 25.7544 0.0656189
501240000 26.0829 0.208321
501250000 26.2611 0.307965
501260000 27.4819 0.456223
501270000 27.6316 0.831067
501280000 27.8281 1.37515
501290000 26.3758 0.39943
501300000 25.4632 0.106498
501310000 24.9843 0.113944
501320000 27.96 0.945795
501330000 28.4152 2.41042
501340000 24.5377 0.0405629
501350000 21.5088 0.0102055
501360000 19.0603 0
501370000 16.4018 0
501380000 13.7408 0
501390000 13.4596 -0.000257327
501400000 15.4475 0
501410000 17.3205 7.40786e-05
501420000 17.6122 -0.00182252
501430000 14.1082 -0.25758
501440000 13.9138 -0.223193
501450000 13.6407 -0.0637702
501460000 15.2423 0
501470000 16.8257 0
501480000 15.4732 0
501490000 11.1602 -0.033096
501500000 4.54594 -2.85121
501510000 3.31504 -4.17121
501520000 5.85088 -1.37718
501530000 6.63255 -0.68058
501540000 8.31139 -0.3618
501550000 7.56506 -1.47599
501560000 6.24479 -1.91743
501570000 3.10301 -4.57572
501580000 3.88032 -2.49772
501590000 4.98115 -1.85415
501600000 5.11133 -1.42881
501610000 9.15874 -0.441445
501620000 11.8223 -0.0689133
501630000 14.5165 0
501640000 12.354 0
501650000 9.9556 -0.0010458
501660000 13.1843 -0.000111652
501670000 9.78172 -0.025168
501680000 7.38753 -0.627192
501690000 6.43784 -0.874004
501700000 4.74784 -1.86141
501710000 3.89418 -2.53849
501720000 2.0941 -4.83667
501730000 -0.877165 -8.00675
501740000 -0.272061 -7.54086
501750000 -0.733555 -6.77089
501760000 1.11416 -4.98435
501770000 1.57747 -5.09642
501780000 1.24913 -5.5242
501790000 1.20395 -6.75706
501800000 0.94753 -5.40977
501810000 -0.472166 -6.7312
501820000 2.75428 -4.9057
501830000 5.28322 -1.93093
501840000 4.39602 -2.36822
501850000 4.7465 -2.7417
501860000 5.47199 -1.98755
501870000 10.5167 -0.0281915
501880000 16.4439 0.0140169
501890000 20.7422 0.0203816
501900000 18.858 -0.029179
501910000 15.0888 -0.178988
501920000 15.9 -0.0214154
501930000 13.7018 0
501940000 13.2565 0
501950000 13.5331 0
501960000 12.5459 0
501970000 10.6099 0
501980000 9.78441 -0.417978
501990000 13.4552 -0.276054
502000000 17.3846 0.000585923
502010000 21.2876 0.078745
502020000 22.4469 0.0185752
502030000 24.5091 0.0791477
502040000 24.0508 0.0684876
502050000 21.2025 0.00203634
502060000 17.5576 0
502070000 15.6288 0
502080000 15.4166 -0.0496367
502090000 16.3282 0
502100000 13.2465 0
502110000 12.2383 -0.483521
502120000 11.5107 -0.121319
502130000 17.3898 0
502140000 18.8277 0
502150000 17.6462 0
502160000 18.9309 0.0244573
502170000 19.9212 0.00718516
502180000 20.1543 0.000834306
502190000 21.7868 0.00139015
502200000 25.3894 0.0556954
502210000 26.1931 0.158035
502220000 25.5911 0.112013
502230000 21.9898 0.0109135
502240000 21.6286 0.0264965
502250000 17.8772 0.00286332
502260000 21.5431 0.00537538
502270000 23.1478 0.0388728
502280000 24.2057 0.0530773
502290000 21.746 0.0124387
502300000 20.358 0.0343949
502310000 22.0532 0.000771356
502320000 18.0317 0
502330000 21.7265 0.00400456
502340000 25.0757 0.146539
502350000 25.2418 0.11279
502360000 23.8171 0.0759921
502370000 21.9823 0.00584398
502380000 23.8751 0.0583216
502390000 26.1674 0.246082
502400000 26.9277 0.261511
502410000 25.5107 0.0623473
502420000 25.4798 0.0599391
502430000 25.3819 0.166251
502440000 27.7632 0.81012
502450000 25.9226 0.225081
502460000 25.7013 0.101083
502470000 26.4932 0.257842
502480000 25.101 0.0876727
502490000 23.7776 0.0840671
502500000 19.2746 0.000145693
502510000 17.3292 0
502520000 18.6801 0
502530000 17.0199 0
502540000 14.2272 0
502550000 16.9826 0
502560000 14.9195 -0.00166105
502570000 17.9793 0.0294088
502580000 21.1297 0.0547129
502590000 25.9132 0.135356
502600000 26.1544 0.118669
502610000 27.0857 0.427044
502620000 27.1189 0.557296
502630000 27.0513 0.296765
502640000 26.9598 0.290505
502650000 25.4836 0.187911
502660000 25.6325 0.121466
502670000 24.309 0.0452322
502680000 26.506 0.30582
502690000 28.4288 3.167
502700000 28.4567 2.6003
502710000 28.711 5.18638
502720000 28.8235 7.13841
502730000 28.3564 2.25951
502740000 28.7646 5.83668
502750000 28.4901 3.42823
502760000 28.5288 3.97781
502770000 28.8195 6.99829
502780000 28.8829 8.76695
502790000 28.905 9.1059
502800000 28.789 6.33716
502810000 28.3756 2.23517
502820000 27.2548 0.485448
502830000 26.9541 0.547598
502840000 25.9736 0.23585
502850000 23.2288 0.0571178
502860000 22.1791 0.0590041
502870000 20.7874 0.030791
502880000 20.275 0.000673236
502890000 19.0377 0
502900000 17.9752 0
502910000 18.9125 0
502920000 21.3408 0.0285867
502930000 22.9598 0.0388854
502940000 22.6094 0.0172463
502950000 24.0971 0.0949706
502960000 24.2675 0.0598777
502970000 23.4695 0.0831095
502980000 21.8624 0
502990000 19.238 0.00885166
503000000 19.742 0.000484709
503010000 17.0937 0.00581613
503020000 12.8369 -0.0577572
503030000 13.1889 -0.395458
503040000 17.3366 0
503050000 15.7684 0
503060000 14.8026 0
503070000 16.4358 0
503080000 16.353 0
503090000 16.075 0
503100000 14.7168 0
503110000 15.8364 0
503120000 16.7851 0
503130000 17.162 0.00197651
503140000 16.8455 0
503150000 16.421 0
503160000 14.8727 0
503170000 12.5484 0
503180000 11.2971 -0.628516
503190000 13.516 -0.0245134
503200000 11.6028 -0.0484345
503210000 12.8992 0
503220000 11.1492 -0.43176
503230000 11.1559 0
503240000 8.98169 -0.00946216
503250000 6.20054 -1.22514
503260000 5.91506 -0.707637
503270000 3.86032 -2.60276
503280000 3.27043 -3.56753
503290000 4.24714 -2.24294
503300000 3.40251 -3.36592
503310000 4.1128 -2.65466
503320000 7.22546 -0.997572
503330000 8.01344 -1.5843
503340000 8.29913 -0.67179
503350000 7.61691 -0.685162
503360000 8.62096 -0.0483517
503370000 6.324 -1.06957
503380000 6.01092 -2.41922
503390000 4.06455 -2.68443
503400000 3.49236 -3.37567
503410000 3.41316 -3.06034
503420000 4.02541 -2.63689
503430000 5.27614 -2.34913
503440000 5.06304 -1.77516
503450000 3.21305 -4.07036
503460000 3.63929 -3.32185
503470000 4.75907 -1.84968
503480000 3.44935 -3.06083
503490000 2.76196 -4.68229
503500000 2.8118 -4.2761
503510000 3.02291 -4.12177
503520000 1.15063 -7.18376
503530000 2.04765 -5.35382
503540000 2.82687 -3.92473
503550000 5.91491 -0.909856
503560000 4.51345 -1.7771
503570000 4.03213 -2.09935
503580000 1.57108 -6.57409
503590000 -0.629314 -7.28475
503600000 -0.569888 -6.80153
503610000 0.531321 -5.53088
503620000 0.779108 -6.61227
503630000 1.2199 -5.50555
503640000 0.989133 -5.98753
503650000 -1.13282 -7.17745
503660000 -0.175739 -6.85113
503670000 1.31402 -5.80677
503680000 0.789774 -5.89374
503690000 1.18582 -5.07175
503700000 -0.159249 -6.61348
503710000 -2.9879 -7.70864
503720000 -2.37478 -8.47319
503730000 -0.575913 -6.09757
503740000 0.790411 -4.97046
503750000 1.37322 -5.15033
503760000 -1.055 -5.95909
503770000 -2.81416 -6.72231
503780000 -3.55201 -6.87426
503790000 -2.50038 -7.41215
503800000 -3.46963 -8.38214
503810000 -5.1908 -8.75404
503820000 -5.28635 -8.57538
503830000 -3.3115 -8.35259
503840000 -3.30778 -8.16801
503850000 -5.26253 -9.1112
503860000 -6.11111 -8.93599
503870000 -8.97507 -9.47
503880000 -12.874 -12.3546
503890000 -7.69676 -9.91582
503900000 -6.48608 -9.34013
503910000 -2.68211 -6.36364
503920000 -2.25084 -7.67224
503930000 -3.88596 -8.81745
503940000 -4.79684 -9.51206
503950000 -7.85181 -9.71221
503960000 -8.2097 -9.81417
503970000 -8.02546 -10.1371
503980000 -10.6954 -10.8534
503990000 -7.04495 -9.41232
504000000 -5.68871 -8.77783
504010000 -2.13662 -6.5869
504020000 -3.584 -8.34634
504030000 -5.05985 -9.2582
504040000 -6.96321 -8.42374
504050000 -11.5293 -11.616
504060000 -6.25886 -8.95463
504070000 -4.57789 -7.25392
504080000 -2.29245 -6.66097
504090000 -2.61459 -7.27186
504100000 -2.22094 -6.19022
504110000 -0.557275 -6.13437
504120000 -1.20007 -6.70903
504130000 -3.01932 -7.02571
504140000 -5.80185 -8.55273
504150000 -4.47982 -8.0852
504160000 -6.21717 -8.37511
504170000 -6.60723 -9.37628
504180000 -6.49169 -8.41329
504190000 -7.09349 -8.85738
504200000 -6.94552 -9.01702
504210000 -10.1712 -11.8753
504220000 -12.5628 -12.3606
504230000 -9.87647 -11.6402
504240000 -9.13558 -11.1795
504250000 -8.00405 -9.15814
504260000 -6.84916 -8.68618
504270000 -3.33736 -8.02878
504280000 -2.95602 -8.38669
504290000 -4.42118 -7.68547
504300000 -4.62089 -7.63387
504310000 -3.15896 -7.19958
504320000 -3.17344 -7.63009
504330000 -4.27645 -7.44214
504340000 -8.76747 -9.97871
504350000 -10.3118 -10.7473
504360000 -8.75159 -9.8263
504370000 -7.8978 -9.36831
504380000 -6.89366 -8.786
504390000 -6.74949 -9.40847
504400000 -5.89503 -8.24544
504410000 -2.89587 -6.81291
504420000 -1.44633 -7.051
504430000 1.29018 -4.63477
504440000 -0.420671 -5.72944
504450000 -2.20947 -6.80052
504460000 -0.881985 -7.1761
504470000 0.00656242 -6.66534
504480000 -0.502478 -7.40392
504490000 0.09164 -6.34487
504500000 0.0462064 -5.71372
504510000 -2.69243 -7.13458
504520000 -3.49737 -7.64147
504530000 -3.62918 -7.53598
504540000 -1.90173 -6.74432
504550000 -1.83213 -6.16013
504560000 -3.76609 -7.50071
504570000 -4.70062 -9.43508
504580000 -4.29667 -8.32043
504590000 -1.3847 -7.59354
504600000 -1.32758 -6.30794
504610000 -0.143448 -5.75153
504620000 -0.901475 -6.56047
504630000 -2.42448 -7.67257
504640000 -3.03766 -7.17542
504650000 -5.337 -8.60798
504660000 -5.16324 -8.72506
504670000 -4.13721 -8.56717
504680000 -3.06818 -8.06851
504690000 -2.10707 -7.63882
504700000 0.922087 -5.83682
504710000 0.306545 -6.24874
504720000 -1.35982 -6.79223
504730000 -2.21712 -7.38329
504740000 -3.79587 -7.56059
504750000 -7.82197 -10.2956
504760000 -5.98052 -8.72431
504770000 -4.85389 -8.43871
504780000 -5.20942 -7.88931
504790000 -6.39949 -9.53684
504800000 -6.33851 -9.85827
504810000 -7.58833 -10.5091
504820000 -4.18386 -8.3825
504830000 -2.64416 -6.73043
504840000 -1.16607 -5.62936
504850000 -1.56389 -5.9701
504860000 -3.90518 -8.85583
504870000 -4.25024 -8.40746
504880000 -4.62483 -8.63064
504890000 -6.40789 -9.81066
504900000 -6.8497 -8.56459
504910000 -5.12429 -9.20842
504920000 -6.28642 -9.15986
504930000 -9.81701 -11.354
504940000 -11.6761 -12.0619
504950000 -7.46116 -10.527
504960000 -7.22237 -9.59198
504970000 -8.6598 -9.81681
504980000 -8.23318 -10.429
504990000 -8.92375 -9.44828
505000000 -6.92928 -9.40239
505010000 -7.25093 -9.47755
505020000 -8.59443 -10.2146
505030000 -10.06 -11.5866
505040000 -7.8195 -8.89057
505050000 -8.45487 -9.65647
505060000 -10.7557 -10.5667
505070000 -6.88696 -8.00248
505080000 -6.07437 -8.78778
505090000 -7.52243 -10.0298
505100000 -5.98115 -8.77953
505110000 -7.48865 -9.41515
505120000 -11.5486 -11.1385
505130000 -13.1605 -11.7992
505140000 -12.9564 -11.788
505150000 -11.5068 -11.5348
505160000 -10.9003 -10.3731
505170000 -13.2734 -11.6588
505180000 -15.8196 -12.7927
505190000 -13.9586 -12.8387
505200000 -12.9186 -12.1546
505210000 -8.33793 -9.89696
505220000 -8.53271 -9.27294
505230000 -7.71856 -10.5565
505240000 -7.29105 -8.76578
505250000 -5.54522 -8.89855
505260000 -0.0977952 -6.40834
505270000 1.30146 -5.50175
505280000 1.17194 -6.4041
505290000 2.57301 -4.75835
505300000 2.36566 -4.7176
505310000 3.17387 -3.77046
505320000 2.34289 -5.35023
505330000 1.68283 -6.57177
505340000 2.14784 -5.29634
505350000 0.946974 -5.45573
505360000 0.17692 -5.34853
505370000 -1.08029 -6.08682
505380000 -2.51535 -6.52567
505390000 -1.94224 -6.78373
505400000 -0.548585 -5.68843
505410000 -1.82801 -7.59436
505420000 0.0777098 -6.02153
505430000 -2.28473 -6.78154
505440000 -4.2472 -7.64445
505450000 -4.52247 -7.24066
505460000 -6.46392 -8.50846
505470000 -10.5693 -11.6612
505480000 -14.1686 -12.9561
505490000 -10.4707 -11.9694
505500000 -12.1809 -12.3074
505510000 -8.19122 -10.0297
505520000 -7.8608 -9.2184
505530000 -6.74735 -8.53037
505540000 -9.70098 -10.1922
505550000 -6.17826 -8.67329
505560000 -3.72839 -7.18731
505570000 -2.86588 -6.57975
505580000 -2.18189 -7.38598
505590000 -3.17061 -8.13317
505600000 -3.08695 -6.43987
505610000 -0.416786 -5.65786
505620000 -2.94406 -7.38205
505630000 -4.15239 -6.91298
505640000 -2.20242 -7.53311
505650000 -4.62634 -8.06125
505660000 -4.62694 -7.76395
505670000 -5.30222 -9.0266
505680000 -5.51666 -8.49066
505690000 -0.661007 -6.07591
505700000 -0.732304 -6.5115
505710000 0.205682 -5.72835
505720000 0.962598 -5.2204
505730000 0.668537 -4.08131
505740000 2.77829 -4.23963
505750000 -0.0663017 -6.08849
505760000 -1.75056 -6.80651
505770000 -4.03722 -8.54562
505780000 -7.99036 -8.93982
505790000 -7.93596 -9.68423
505800000 -9.37205 -10.3714
505810000 -10.0057 -10.9283
505820000 -10.1875 -11.4078
505830000 -10.5909 -12.4025
505840000 -11.8749 -11.1589
505850000 -14.145 -12.6208
505860000 -13.8431 -11.3232
505870000 -14.4857 -12.1326
505880000 -14.798 -12.0044
505890000 -16.2959 -13.1299
505900000 -19.5578 -14.0882
505910000 -23.717 -16.2556
505920000 -21.2528 -14.4955
505930000 -21.8763 -14.9556
505940000 -21.0493 -14.8845
505950000 -22.0259 -15.4169
505960000 -23.4607 -16.2882
505970000 -24.5177 -16.8247
505980000 -24.0155 -16.8801
505990000 -24.6044 -17.3081
506000000 -25.3254 -17.1534
506010000 -25.2849 -16.1662
506020000 -21.5486 -14.9911
506030000 -20.348 -13.6797
506040000 -20.2641 -14.336
506050000 -19.3265 -13.214
506060000 -21.9381 -15.1939
506070000 -19.3471 -13.1633
506080000 -18.1266 -12.9838
506090000 -14.7516 -12.6231
506100000 -17.6958 -12.9823
506110000 -18.4726 -13.161
506120000 -18.9222 -13.2362
506130000 -17.0463 -12.3357
506140000 -18.637 -13.0935
506150000 -18.6348 -13.4137
506160000 -16.9362 -13.1759
506170000 -20.0099 -14.2889
506180000 -21.2397 -14.8823
506190000 -20.857 -14.5396
506200000 -20.5327 -14.3668
506210000 -17.529 -12.9183
506220000 -15.5733 -12.5863
506230000 -16.2143 -12.6229
506240000 -17.3112 -13.0566
506250000 -17.1201 -12.9548
506260000 -12.9175 -10.9273
506270000 -10.0724 -9.81543
506280000 -12.192 -11.658
506290000 -12.7733 -11.8351
506300000 -11.1753 -10.4437
506310000 -12.6363 -10.8723
506320000 -15.2247 -12.3894
506330000 -13.2677 -11.6502
506340000 -14.417 -12.2609
506350000 -17.5558 -13.3048
506360000 -13.1052 -10.849
506370000 -14.9288 -12.2144
506380000 -21.6158 -15.2938
506390000 -21.3216 -15.0945
506400000 -20.6291 -14.4235
506410000 -20.862 -14.1297
506420000 -23.0125 -15.7627
506430000 -22.929 -16.159
506440000 -18.8831 -13.0731
506450000 -21.8404 -14.3126
506460000 -23.3246 -15.8606
506470000 -19.9543 -13.7261
506480000 -20.6902 -14.506
506490000 -14.9716 -12.4845
506500000 -13.5864 -11.1297
506510000 -15.1662 -12.0949
506520000 -17.0683 -12.5671
506530000 -13.9104 -10.6044
506540000 -14.7386 -11.937
506550000 -12.3505 -11.0937
506560000 -10.5037 -10.2775
506570000 -9.1936 -8.6068
506580000 -10.5852 -10.2782
506590000 -13.3701 -11.011
506600000 -13.646 -11.8466
506610000 -16.3072 -12.6867
506620000 -18.1145 -13.1623
506630000 -17.341 -12.5967
506640000 -17.5342 -12.3104
506650000 -16.1393 -12.6973
506660000 -14.7229 -12.1227
506670000 -16.0049 -12.2899
506680000 -16.8534 -13.1647
506690000 -14.7756 -12.6979
506700000 -19.0466 -13.4035
506710000 -21.0998 -14.472
506720000 -16.4887 -12.8989
506730000 -16.1132 -12.1349
506740000 -14.834 -12.4392
506750000 -16.6403 -12.8881
506760000 -16.276 -12.5187
506770000 -18.42 -13.2346
506780000 -17.7008 -13.3427
506790000 -15.3283 -12.7301
506800000 -13.2672 -12.4777
506810000 -17.9396 -13.5209
506820000 -16.3974 -12.4202
506830000 -16.5 -13.1278
506840000 -15.7679 -12.1074
506850000 -13.1034 -10.878
506860000 -13.6009 -11.7297
506870000 -9.40544 -9.15608
506880000 -6.2338 -8.58206
506890000 -3.28465 -7.12316
506900000 -1.85 -6.9044
506910000 -0.849775 -5.99762
506920000 -1.81319 -7.89191
506930000 -5.39196 -7.6527
506940000 -8.33411 -9.64487
506950000 -13.2393 -11.3845
506960000 -20.3919 -14.1588
506970000 -19.2681 -14.0471
506980000 -18.5322 -13.2073
506990000 -21.3322 -14.9048
507000000 -17.8843 -13.1376
507010000 -15.0272 -12.5017
507020000 -12.8055 -11.1383
507030000 -15.0572 -12.0001
507040000 -16.2717 -12.4795
507050000 -17.3625 -12.9748
507060000 -18.8074 -13.7476
507070000 -19.5002 -14.0221
507080000 -20.5279 -14.342
507090000 -23.1503 -15.8259
507100000 -23.7462 -16.5817
507110000 -22.4449 -15.3144
507120000 -21.5461 -14.899
507130000 -21.6759 -14.9981
507140000 -16.7274 -12.5481
507150000 -14.8268 -12.4865
507160000 -12.6586 -10.6855
507170000 -12.2497 -10.609
507180000 -14.5031 -11.5654
507190000 -15.7043 -12.1595
507200000 -16.1122 -12.8194
507210000 -19.6857 -14.0284
507220000 -16.1669 -12.3728
507230000 -11.95 -10.8216
507240000 -10.6656 -9.54992
507250000 -12.9952 -11.0399
507260000 -16.7107 -12.5758
507270000 -17.8478 -13.259
507280000 -18.718 -13.76
507290000 -19.6782 -13.4056
507300000 -19.6735 -14.3689
507310000 -17.1771 -12.9831
507320000 -16.1936 -12.4079
507330000 -10.7843 -10.2372
507340000 -13.4678 -11.5743
507350000 -14.6801 -12.1838
507360000 -14.415 -12.0563
507370000 -14.1782 -11.8827
507380000 -18.2389 -12.8351
507390000 -21.6951 -15.5486
507400000 -20.347 -14.0573
507410000 -20.3783 -14.4625
507420000 -19.4794 -13.5437
507430000 -14.459 -12.1674
507440000 -15.6756 -12.5381
507450000 -12.406 -10.5373
507460000 -15.2394 -12.5888
507470000 -16.2584 -12.6438
507480000 -16.0242 -12.5651
507490000 -16.7794 -12.7749
507500000 -16.5433 -12.8002
507510000 -16.3477 -12.6322
507520000 -13.4633 -11.718
507530000 -14.733 -12.5307
507540000 -16.624 -12.8453
507550000 -19.3599 -13.8305
507560000 -15.3902 -11.9986
507570000 -12.6142 -9.94106
507580000 -12.5178 -10.3936
507590000 -12.7813 -11.5928
507600000 -12.8859 -11.0687
507610000 -14.4893 -12.4128
507620000 -15.4547 -12.1695
507630000 -17.7374 -13.3118
507640000 -19.0927 -13.1463
507650000 -18.0614 -12.92
507660000 -17.911 -13.1324
507670000 -19.0546 -13.7299
507680000 -19.1588 -13.6277
507690000 -19.2694 -13.5317
507700000 -21.3587 -14.5497
507710000 -19.0391 -13.7044
507720000 -17.7476 -12.9789
507730000 -18.3511 -13.1986
507740000 -16.1835 -12.4897
507750000 -16.2075 -12.634
507760000 -17.3196 -12.612
507770000 -20.3533 -14.4873
507780000 -19.9257 -14.0957
507790000 -22.0562 -15.2053
507800000 -24.69 -16.5241
507810000 -23.6081 -16.3415
507820000 -22.9468 -15.6365
507830000 -24.9595 -16.9903
507840000 -25.5948 -16.947
507850000 -25.5309 -17.2006
507860000 -25.5731 -16.9008
507870000 -24.9764 -16.8788
507880000 -24.1956 -16.6826
507890000 -24.9121 -16.6624
507900000 -25.122 -16.839
507910000 -23.5745 -16.3998
507920000 -22.0187 -15.4005
507930000 -22.1514 -15.4101
507940000 -21.0555 -14.3516
507950000 -17.6481 -12.9677
507960000 -15.2572 -11.8454
507970000 -13.4312 -12.784
507980000 -9.81095 -11.7449
507990000 -12.7346 -11.8276
508000000 -18.835 -13.4529
508010000 -19.232 -13.2249
508020000 -19.0172 -13.3954
508030000 -18.9359 -13.3249
508040000 -21.514 -15.3349
508050000 -23.6716 -16.3995
508060000 -22.693 -15.8324
508070000 -22.6696 -15.9244
508080000 -22.7578 -15.7012
508090000 -25.3739 -16.5899
508100000 -24.3128 -17.1115
508110000 -25.0832 -17.2328
508120000 -25.6221 -16.4098
508130000 -25.38 -16.661
508140000 -25.2703 -16.9225
508150000 -23.9925 -16.2931
508160000 -23.1978 -15.5685
508170000 -25.6776 -16.8867
508180000 -24.109 -16.3514
508190000 -23.141 -15.7794
508200000 -24.4762 -16.4832
508210000 -24.787 -17.2197
508220000 -24.4789 -16.9224
508230000 -24.7944 -16.6943
508240000 -23.7552 -16.9923
508250000 -22.2286 -15.3731
508260000 -20.1855 -13.6226
508270000 -24.8528 -17.2528
508280000 -25.1875 -17.4096
508290000 -25.0479 -16.3521
508300000 -24.6612 -16.6379
508310000 -22.3086 -14.9405
508320000 -17.676 -12.4922
508330000 -20.0082 -13.8135
508340000 -20.3685 -13.9368
508350000 -20.141 -14.4484
508360000 -22.4121 -15.958
508370000 -24.4574 -16.858
508380000 -24.5149 -17.043
508390000 -24.0406 -17.4334
508400000 -23.1463 -15.9167
508410000 -25.3776 -16.928
508420000 -25.7908 -16.0217
508430000 -25.5152 -16.8698
508440000 -25.8484 -16.39
508450000 -25.6989 -16.9994
508460000 -24.5132 -16.0685
508470000 -24.2996 -16.958
508480000 -25.4316 -16.8288
508490000 -25.4848 -17.0463
508500000 -24.61 -16.8903
508510000 -25.2954 -16.9372
508520000 -23.5517 -15.5089
508530000 -21.2543 -14.4758
508540000 -22.268 -15.1215
508550000 -21.4055 -14.6303
508560000 -19.8849 -14.0264
508570000 -20.4497 -14.3111
508580000 -18.6963 -14.188
508590000 -18.2644 -13.0922
508600000 -20.4274 -14.3749
508610000 -19.6748 -13.6854
508620000 -16.7358 -12.9782
508630000 -16.9396 -12.6681
508640000 -16.5879 -12.7678
508650000 -13.4317 -11.1559
508660000 -9.52352 -9.11649
508670000 -12.5016 -10.7407
508680000 -15.3294 -11.8508
508690000 -15.5279 -12.4134
508700000 -17.5646 -13.4024
508710000 -19.4009 -13.665
508720000 -20.7721 -14.7191
508730000 -21.4778 -14.6466
508740000 -22.6058 -15.8435
508750000 -22.9875 -15.6264
508760000 -19.9038 -14.5004
508770000 -19.6861 -13.7398
508780000 -20.2584 -14.2003
508790000 -20.1816 -13.6123
508800000 -21.9211 -15.4828
508810000 -21.872 -14.7442
508820000 -18.214 -13.4378
508830000 -17.8669 -12.7193
508840000 -17.5301 -12.964
508850000 -16.975 -12.7933
508860000 -13.4811 -11.8237
508870000 -14.5544 -12.2876
508880000 -13.5208 -12.1732
508890000 -10.7844 -10.3627
508900000 -10.4656 -9.50633
508910000 -10.9903 -10.8771
508920000 -14.2192 -11.5504
508930000 -17.4273 -13.1816
508940000 -13.4807 -11.1645
508950000 -12.1072 -10.2398
508960000 -10.2641 -9.55513
508970000 -10.8134 -10.6494
508980000 -9.87027 -9.70275
508990000 -6.89138 -8.10896
509000000 -3.57688 -8.13561
509010000 1.44491 -5.61966
509020000 1.70936 -5.54469
509030000 -0.355577 -5.69422
509040000 -2.99931 -6.93977
509050000 -1.20312 -7.52958
509060000 -7.27542 -8.55487
509070000 -8.63277 -8.50404
509080000 -8.3096 -9.29814
509090000 -8.31771 -8.58103
509100000 -10.0531 -10.6296
509110000 -11.1606 -9.83814
509120000 -11.1449 -10.8078
509130000 -13.5633 -12.0223
509140000 -12.9664 -12.8417
509150000 -17.3477 -12.9079
509160000 -16.1635 -12.5633
509170000 -17.111 -12.858
509180000 -18.6949 -13.6227
509190000 -18.3354 -12.8349
