# Time-averaged data for fix at1
# TimeStep c_cm[3] c_pfall
1064100000 -13.3599 -2.08486
1064110000 -15.8631 -2.1984
1064120000 -5.84894 -2.2857
1064130000 -1.57126 -2.00346
1064140000 -13.7061 -2.3428
1064150000 -17.1996 -2.14516
1064160000 -8.12455 -2.0868
1064170000 -6.58026 -2.18149
1064180000 -5.74636 -2.26769
1064190000 -14.1729 -2.197
1064200000 -13.9402 -2.13586
1064210000 -13.8096 -2.09408
1064220000 -20.2945 -2.19467
1064230000 -17.5539 -2.17937
1064240000 -18.1214 -2.11756
1064250000 -8.8498 -2.42253
1064260000 -4.01163 -2.59983
1064270000 -8.19079 -2.17276
1064280000 -15.7992 -2.31159
1064290000 -17.0226 -2.20292
1064300000 -14.9139 -2.34433
1064310000 -19.2963 -2.13928
1064320000 -17.2185 -2.01004
1064330000 -12.6152 -2.14443
1064340000 -17.2408 -2.46657
1064350000 -22.7322 -2.27563
1064360000 -22.3112 -2.12067
1064370000 -16.3999 -2.27539
1064380000 -13.4067 -1.99528
1064390000 -10.4239 -2.27229
1064400000 -0.258392 -1.77622
1064410000 -2.52833 -2.19042
1064420000 -0.245697 -1.73052
1064430000 3.73282 -0.886053
1064440000 3.28962 -0.995674
1064450000 8.99647 -0.013757
1064460000 13.1156 0
1064470000 11.8403 0
1064480000 13.2647 0
1064490000 22.3132 0
1064500000 17.6632 0
1064510000 26.096 0.96282
1064520000 28.7182 1.28682
1064530000 26.6459 0.20636
1064540000 26.1706 0.0565066
1064550000 25.4078 0.00987479
1064560000 26.1889 0.0476603
1064570000 24.5343 0.0038766
1064580000 25.2841 0.0364664
1064590000 25.3607 0.13535
1064600000 26.5851 0.0974662
1064610000 26.0408 0.0731939
1064620000 21.2236 0
1064630000 15.0891 0
1064640000 14.1558 0
1064650000 13.5729 0
1064660000 7.07518 -0.0623315
1064670000 4.13113 -0.443885
1064680000 1.98843 -1.8567
1064690000 3.65529 -0.840234
1064700000 8.68357 0
1064710000 6.90041 -0.00223865
1064720000 7.49315 -0.0574607
1064730000 14.4225 0.000396973
1064740000 27.343 0.212444
1064750000 27.2564 0.139521
1064760000 26.289 0.0698174
1064770000 20.9676 0
1064780000 20.3147 0
1064790000 17.4141 0
1064800000 20.9027 0
1064810000 21.831 0
1064820000 23.8586 0
1064830000 19.4198 0
1064840000 11.924 0
1064850000 6.31707 -0.0220804
1064860000 8.28821 0
1064870000 13.4272 0
1064880000 13.8599 0
1064890000 4.96732 -0.463021
1064900000 3.72341 -0.633907
1064910000 8.64136 -0.000993144
1064920000 5.25113 -0.164134
1064930000 6.33582 -0.00646888
1064940000 10.7052 -0.00749392
1064950000 18.3638 0
1064960000 16.2848 0
1064970000 15.8259 0
1064980000 25.8183 0.0632362
1064990000 20.9161 0
1065000000 24.3229 0.0172022
1065010000 17.2622 0
1065020000 23.3428 0.120504
1065030000 27.7696 1.44395
1065040000 24.7996 0.177645
1065050000 23.2607 0
1065060000 23.675 0.0124757
1065070000 27.0732 0.0613613
1065080000 26.9519 0.191583
1065090000 26.9914 0.38426
1065100000 25.7992 0.0267241
1065110000 25.3785 0.0740158
1065120000 20.5183 0
1065130000 20.4649 0
1065140000 16.7266 0
1065150000 12.7336 0
1065160000 14.2676 0
1065170000 5.23616 -0.477459
1065180000 1.38095 -1.37398
1065190000 4.4814 -0.253392
1065200000 9.91268 -0.000858549
1065210000 5.67512 -0.569181
1065220000 5.45269 -0.714577
1065230000 3.07988 -0.829116
1065240000 4.37226 -0.580351
1065250000 6.21518 -0.0189533
1065260000 15.0131 0
1065270000 12.7387 0
1065280000 12.9888 0
1065290000 15.5531 0
1065300000 9.14572 -0.178961
1065310000 3.52984 -0.589156
1065320000 3.90034 -0.646926
1065330000 1.23327 -1.85165
1065340000 -4.75686 -2.35516
1065350000 -3.06826 -2.4469
1065360000 -0.968929 -2.16753
1065370000 -7.52405 -2.27884
1065380000 -2.63981 -2.49383
1065390000 4.6242 -0.411902
1065400000 5.92294 -0.276489
1065410000 9.9574 0
1065420000 11.5161 0
1065430000 9.74801 -0.00169519
1065440000 13.4108 0
1065450000 15.759 0
1065460000 11.5824 0
1065470000 12.991 0
1065480000 14.6508 0
1065490000 8.03629 -0.0210252
1065500000 10.648 0
1065510000 7.72353 0
1065520000 6.31652 -0.0106759
1065530000 3.62313 -0.338565
1065540000 3.6473 -0.433837
1065550000 3.26781 -1.01117
1065560000 6.99183 -0.0441249
1065570000 8.68988 0
1065580000 6.00418 -0.250754
1065590000 9.30169 0
1065600000 8.09044 -0.0117215
1065610000 3.37775 -1.04518
1065620000 4.18451 -0.350317
1065630000 3.62193 -0.668209
1065640000 5.55234 -0.173314
1065650000 8.91771 0
1065660000 6.46942 -0.205197
1065670000 6.75437 -0.166316
1065680000 7.42505 -0.0966858
1065690000 8.94933 0
1065700000 13.0365 0
1065710000 13.2836 0
1065720000 14.8251 0
1065730000 15.7347 0
1065740000 17.1857 0
1065750000 24.0234 0.00411114
1065760000 24.5593 0.00989236
1065770000 15.8961 0
1065780000 8.35928 -0.0425944
1065790000 3.03433 -1.08453
1065800000 2.13023 -1.55958
1065810000 4.195 -0.45937
1065820000 9.61214 0
1065830000 7.43269 -0.000748878
1065840000 7.47797 -0.0145067
1065850000 12.1354 0
1065860000 19.6972 0
1065870000 21.5707 0
1065880000 25.9276 0.0799263
1065890000 28.583 0.801534
1065900000 26.6854 0.343103
1065910000 23.8253 0.138505
1065920000 26.3971 0.202002
1065930000 26.9039 0.121436
1065940000 19.0471 0
1065950000 16.3597 0
1065960000 19.1754 0
1065970000 19.9714 0
1065980000 26.2861 0.077219
1065990000 24.4836 0.0409547
1066000000 23.3149 0.0101712
1066010000 20.2191 0
1066020000 16.8409 0
1066030000 17.749 0
1066040000 15.1732 0
1066050000 4.48157 -0.228796
1066060000 4.40754 -0.370064
1066070000 6.38639 -0.189594
1066080000 0.202762 -2.09722
1066090000 0.803188 -1.33515
1066100000 -7.17849 -2.17054
1066110000 -3.72706 -2.28653
1066120000 -7.7204 -2.29128
1066130000 -19.3104 -2.12142
1066140000 -22.7672 -2.38274
1066150000 -21.8515 -2.30885
1066160000 -20.1242 -2.20483
1066170000 -24.7938 -2.57041
1066180000 -25.0571 -2.90639
1066190000 -22.6083 -2.19926
1066200000 -24.5819 -2.52025
1066210000 -23.6237 -2.39983
1066220000 -21.8764 -2.19535
1066230000 -21.0107 -2.42059
1066240000 -22.347 -2.44792
1066250000 -21.6204 -2.15049
1066260000 -21.6073 -2.19269
1066270000 -26.0654 -2.97391
1066280000 -22.1131 -2.12939
1066290000 -20.1169 -2.03988
1066300000 -22.8193 -2.32816
1066310000 -25.697 -3.24338
1066320000 -26.0472 -2.99226
1066330000 -23.5497 -2.46269
1066340000 -23.3344 -2.78917
1066350000 -23.0061 -2.77611
1066360000 -18.4238 -2.09945
1066370000 -22.8159 -2.26133
1066380000 -25.1316 -3.05171
1066390000 -22.4897 -2.26224
1066400000 -21.3402 -2.34268
1066410000 -21.7206 -2.27618
1066420000 -23.3691 -2.31597
1066430000 -12.5728 -2.34945
1066440000 -8.6647 -2.35938
1066450000 -19.7146 -2.30988
1066460000 -20.2475 -2.53098
1066470000 -22.5373 -2.27029
1066480000 -17.577 -2.27452
1066490000 -12.5935 -2.2781
1066500000 -12.9748 -2.01659
1066510000 -7.06559 -2.49041
1066520000 -7.28926 -2.471
1066530000 -4.93756 -2.35317
1066540000 -4.53197 -2.94221
1066550000 -7.62722 -2.07031
1066560000 2.32128 -0.796649
1066570000 10.1528 0
1066580000 11.7511 0
1066590000 10.243 -0.000768238
1066600000 3.8852 -0.632468
1066610000 -5.81671 -2.23627
1066620000 -6.98496 -2.29241
1066630000 -5.32253 -2.35666
1066640000 -8.15513 -2.52221
1066650000 -3.8157 -2.16865
1066660000 -10.4571 -2.15452
1066670000 -9.57919 -2.47959
1066680000 -11.0514 -2.15451
1066690000 -6.1599 -2.24926
1066700000 -1.13559 -2.23835
1066710000 -4.14761 -2.52454
1066720000 -2.88763 -2.35858
1066730000 -6.84844 -2.27061
1066740000 -13.3409 -2.44097
1066750000 -9.93695 -2.05592
1066760000 -2.90062 -2.76873
1066770000 -2.59575 -2.62396
1066780000 -8.86887 -2.16111
1066790000 -12.189 -2.06762
1066800000 -15.5388 -2.32112
1066810000 -15.1091 -2.22875
1066820000 -10.2426 -2.14061
1066830000 -3.52919 -2.46597
1066840000 -9.96124 -2.07113
1066850000 -12.4499 -2.30896
1066860000 -8.01255 -2.21206
1066870000 -4.53784 -2.37429
1066880000 -9.15341 -2.40094
1066890000 -19.6986 -2.22954
1066900000 -23.9208 -2.27223
1066910000 -25.5765 -2.60648
1066920000 -25.3812 -2.80687
1066930000 -26.1163 -2.83105
1066940000 -27.4972 -3.98453
1066950000 -24.1606 -2.44635
1066960000 -19.4157 -2.191
1066970000 -20.3287 -2.13689
1066980000 -16.5135 -2.43735
1066990000 -24.0341 -2.39577
1067000000 -22.1457 -2.34362
1067010000 -22.222 -2.36802
1067020000 -27.4961 -4.0913
1067030000 -26.713 -2.96261
1067040000 -28.7134 -4.24857
1067050000 -26.0565 -2.73645
1067060000 -23.8139 -2.46602
1067070000 -26.0094 -2.86596
1067080000 -24.1297 -2.52001
1067090000 -24.2568 -2.58803
1067100000 -23.2588 -2.63889
1067110000 -25.2879 -3.05253
1067120000 -20.0039 -2.05933
1067130000 -18.5966 -2.39401
1067140000 -24.4043 -2.37633
1067150000 -23.3371 -2.38078
1067160000 -26.6328 -3.43097
1067170000 -26.4918 -3.43485
1067180000 -23.5934 -2.43967
1067190000 -24.1511 -2.39274
1067200000 -24.6275 -2.44322
1067210000 -22.343 -2.274
1067220000 -23.2963 -2.00326
1067230000 -15.2179 -1.97187
1067240000 -8.38718 -2.24184
1067250000 -21.4065 -1.91941
1067260000 -20.6838 -2.10448
1067270000 -19.1364 -2.14552
1067280000 -21.6291 -2.16094
1067290000 -21.3703 -2.52272
1067300000 -24.6242 -2.54444
1067310000 -23.6946 -2.17653
1067320000 -20.5244 -2.32487
1067330000 -23.3117 -2.31504
1067340000 -21.1974 -2.21023
1067350000 -22.8739 -2.69471
1067360000 -19.6372 -2.12435
1067370000 -24.7054 -2.54073
1067380000 -18.5904 -2.34694
1067390000 -17.5227 -2.13843
1067400000 -18.5698 -2.26217
1067410000 -14.0687 -2.19136
1067420000 -17.6168 -2.39761
1067430000 -16.8959 -2.51176
1067440000 -12.4316 -2.19849
1067450000 -14.6265 -2.11302
1067460000 -12.597 -1.99388
1067470000 -9.44566 -2.18374
1067480000 -15.2396 -2.2041
1067490000 -22.6313 -2.5589
1067500000 -20.2136 -1.9697
1067510000 -23.8451 -2.81465
1067520000 -14.4044 -2.43076
1067530000 -15.9779 -2.15933
1067540000 -21.4193 -2.31973
1067550000 -19.8114 -2.17988
1067560000 -26.5776 -3.1818
1067570000 -25.967 -3.49691
1067580000 -28.1838 -4.34694
1067590000 -24.9821 -2.65063
1067600000 -23.8286 -2.18062
1067610000 -13.9487 -2.31373
1067620000 -12.2975 -2.13794
1067630000 -13.449 -2.24552
1067640000 -16.6345 -2.19127
1067650000 -18.15 -2.14458
1067660000 -26.2359 -3.63407
1067670000 -19.5185 -2.21379
1067680000 -24.9542 -2.8973
1067690000 -24.4516 -2.6246
1067700000 -20.65 -2.62874
1067710000 -27.1889 -3.75735
1067720000 -23.3823 -2.86306
1067730000 -14.3845 -2.16657
1067740000 -10.1531 -2.24566
1067750000 -4.64155 -2.15707
1067760000 -5.43649 -2.36625
1067770000 -13.148 -2.04374
1067780000 -7.5797 -2.34932
1067790000 -5.85029 -2.45367
1067800000 -10.9982 -2.22758
1067810000 -5.49126 -2.54144
1067820000 -8.63031 -2.28336
1067830000 -7.6537 -2.29423
1067840000 -11.0656 -2.16118
1067850000 -11.4282 -2.26028
1067860000 -9.81708 -2.26231
1067870000 -13.5025 -2.15241
1067880000 -17.5444 -2.07975
1067890000 -11.9582 -2.20956
1067900000 -11.1079 -2.26898
1067910000 -13.1747 -2.06396
1067920000 -13.9913 -2.25907
1067930000 -13.5995 -2.2074
1067940000 -18.7963 -2.0119
1067950000 -22.9555 -2.37733
1067960000 -14.9441 -2.09854
1067970000 -13.3398 -2.29102
1067980000 -17.8905 -2.26482
1067990000 -10.8675 -2.1828
1068000000 -13.9293 -2.19792
1068010000 -19.1749 -2.14188
1068020000 -9.7371 -2.20954
1068030000 -9.50055 -2.30565
1068040000 -7.0986 -2.22444
1068050000 -16.0022 -2.17871
1068060000 -7.32377 -2.20828
1068070000 -1.56193 -2.1115
1068080000 -4.3799 -2.65399
1068090000 -3.25599 -2.64452
1068100000 -1.93769 -2.13967
1068110000 -2.04519 -2.01498
1068120000 -1.1029 -1.91643
1068130000 0.51441 -2.03422
1068140000 -1.08633 -2.12801
1068150000 -2.15622 -2.55619
1068160000 -0.603838 -2.0152
1068170000 7.40714 -0.126163
1068180000 12.734 0
1068190000 4.88375 -0.2167
1068200000 8.1291 -0.00780226
1068210000 9.32587 -0.0110224
1068220000 10.8493 0
1068230000 16.5263 0
1068240000 11.425 0
1068250000 13.5055 0
1068260000 8.8505 -0.000874736
1068270000 9.46586 0
1068280000 8.52788 -0.123766
1068290000 4.37853 -0.340532
1068300000 5.86214 -0.110102
1068310000 13.3222 0
1068320000 14.7068 0
1068330000 20.7255 0
1068340000 25.3131 0.142006
1068350000 26.8001 0.0871502
1068360000 24.9622 0
1068370000 22.2236 0.00342773
1068380000 17.9342 0
1068390000 15.77 0
1068400000 7.65925 -0.180586
1068410000 6.76395 -0.0712954
1068420000 9.63686 0
1068430000 12.2026 0
1068440000 10.7596 -0.0462831
1068450000 10.0762 0
1068460000 12.0801 0
1068470000 12.2213 0
1068480000 11.9985 0
1068490000 15.4277 0
1068500000 13.6377 0
1068510000 11.7199 0
1068520000 12.0259 0
1068530000 15.7402 0
1068540000 25.8474 0.0502215
1068550000 27.6985 0.355775
1068560000 25.2828 0.0528314
1068570000 23.1292 0.000928564
1068580000 23.9633 0
1068590000 19.7102 0
1068600000 25.0521 0.0840688
1068610000 18.8108 0
1068620000 18.6352 0
1068630000 23.9041 0.0397301
1068640000 16.5201 0
1068650000 9.22074 0
1068660000 13.3066 0
1068670000 17.113 0
1068680000 15.2232 0
1068690000 15.0258 0
1068700000 12.4956 0
1068710000 15.1178 0
1068720000 11.985 -3.46753e-05
1068730000 9.72386 -0.0898086
1068740000 12.4217 0
1068750000 10.1199 0
1068760000 6.94992 -0.0887945
1068770000 5.00162 -0.0652228
1068780000 8.3487 0
1068790000 7.26539 -0.0374592
1068800000 3.60302 -0.486177
1068810000 5.9753 -0.398412
1068820000 8.49708 0
1068830000 9.67562 0
1068840000 13.7762 0
1068850000 14.0107 0
1068860000 9.45427 -0.000134498
1068870000 8.3082 -0.00152771
1068880000 11.2779 0
1068890000 9.63305 0
1068900000 12.0942 0
1068910000 18.5623 0
1068920000 20.0624 0
1068930000 12.9983 0
1068940000 10.0409 0
1068950000 15.2143 0
1068960000 21.3526 0.0179092
1068970000 26.0087 0.221533
1068980000 18.557 0
1068990000 21.9256 0
1069000000 24.4477 0.00602518
1069010000 20.9627 0
1069020000 17.2599 0
1069030000 13.4787 0
1069040000 21.0822 0
1069050000 17.4903 0
1069060000 21.158 0
1069070000 25.043 0.166337
1069080000 24.0578 0.0613588
1069090000 26.653 0.134804
1069100000 17.1959 0
1069110000 9.41172 -0.244886
1069120000 -0.0529863 -1.92258
1069130000 -0.997054 -2.11929
1069140000 -0.678973 -2.3261
1069150000 -6.68228 -2.33724
1069160000 -1.30309 -1.86895
1069170000 -0.0596253 -2.00442
1069180000 0.0562449 -1.58335
1069190000 -0.217168 -1.96298
1069200000 1.97443 -1.34806
1069210000 4.15036 -0.500838
1069220000 2.38209 -1.21358
1069230000 3.29434 -0.878074
1069240000 5.36574 -0.130491
1069250000 8.78366 -3.49209e-06
1069260000 10.3624 -0.0124536
1069270000 15.9729 0
1069280000 10.5873 0
1069290000 10.2761 0
1069300000 9.86636 0
1069310000 10.9896 0
1069320000 8.30022 -0.000153939
1069330000 2.74911 -0.854017
1069340000 -0.221652 -2.04721
1069350000 -0.677921 -2.04469
1069360000 -0.071623 -1.80869
1069370000 -0.387643 -1.83893
1069380000 4.87241 -0.376893
1069390000 10.0428 0
1069400000 7.18093 -0.0167209
1069410000 3.86149 -0.582294
1069420000 11.7149 0
1069430000 20.7184 0.0338751
1069440000 27.9589 0.337868
1069450000 26.0545 0.0294852
1069460000 20.1002 0
1069470000 23.7661 0
1069480000 18.9277 0
1069490000 18.9005 0
1069500000 16.7934 0
1069510000 10.6151 -0.00285052
1069520000 7.10475 -0.0164672
1069530000 2.45313 -0.754887
1069540000 -3.05341 -2.5592
1069550000 -3.74214 -2.38858
1069560000 -1.34327 -2.07604
1069570000 -0.748654 -2.14504
1069580000 3.31563 -0.822497
1069590000 -0.775608 -1.84694
1069600000 -4.71744 -2.48645
1069610000 -6.52605 -2.806
1069620000 -7.8415 -2.26545
1069630000 -10.1627 -2.32051
1069640000 -5.91772 -2.14377
1069650000 -11.3469 -2.52312
1069660000 -12.9799 -2.31859
1069670000 -13.9871 -2.13473
1069680000 -6.08198 -2.63054
1069690000 -6.12559 -2.43619
1069700000 -5.81128 -2.19118
1069710000 -6.46617 -2.4188
1069720000 -5.13853 -2.26102
1069730000 -4.16432 -2.50938
1069740000 -1.28822 -2.25387
1069750000 -1.50404 -2.15367
1069760000 -2.95498 -2.40679
1069770000 -4.84226 -2.41467
1069780000 -6.45804 -2.38427
1069790000 -3.48477 -2.50101
1069800000 -7.60614 -2.26153
1069810000 -9.42214 -2.38127
1069820000 -1.65914 -2.82683
1069830000 -6.04107 -2.28678
1069840000 -9.46272 -2.32537
1069850000 -8.24531 -2.2121
1069860000 -6.97237 -2.36346
1069870000 -12.744 -2.19948
1069880000 -9.90524 -2.17737
1069890000 -0.529712 -1.78917
1069900000 2.39157 -0.939265
1069910000 -1.65512 -2.77829
1069920000 -7.54124 -2.43169
1069930000 -6.58509 -2.18674
1069940000 -9.23147 -2.30165
1069950000 -7.38478 -2.12447
1069960000 -4.14601 -2.34504
1069970000 -1.36494 -1.91209
1069980000 -6.50947 -2.44191
1069990000 -10.3028 -2.02674
1070000000 -12.1546 -2.37589
1070010000 -7.28712 -2.34913
1070020000 -4.68643 -2.22355
1070030000 -3.67305 -2.33382
1070040000 -3.85807 -2.486
1070050000 -0.576088 -2.08796
1070060000 0.117742 -1.82941
1070070000 -1.86638 -2.32179
1070080000 -8.31692 -2.45501
1070090000 -10.0258 -2.16334
1070100000 -5.95282 -2.49328
1070110000 -4.25407 -2.18695
1070120000 -3.43871 -2.24698
1070130000 -5.90154 -2.38986
1070140000 -7.87987 -2.53565
1070150000 -4.95702 -2.4459
1070160000 -1.34934 -2.1219
1070170000 -2.36012 -2.7321
1070180000 -1.4924 -2.41448
1070190000 -1.53537 -2.42735
1070200000 -0.703284 -2.25587
1070210000 -4.08293 -2.24436
1070220000 -4.67013 -2.4119
1070230000 -10.8159 -2.27865
1070240000 -14.4658 -2.10811
1070250000 -9.74139 -2.51213
1070260000 -1.9242 -2.05341
1070270000 -8.56784 -2.19537
1070280000 -8.68138 -2.15639
1070290000 -7.13908 -2.29067
1070300000 -4.40923 -2.1645
1070310000 -5.46394 -2.45478
1070320000 -4.76089 -2.30048
1070330000 -7.18674 -2.21601
1070340000 -6.94341 -2.34051
1070350000 -13.6224 -2.50312
1070360000 -14.5634 -2.09677
1070370000 -15.3093 -2.3123
1070380000 -8.62429 -2.39756
1070390000 -9.25265 -2.20735
1070400000 -5.95008 -2.27641
1070410000 1.56511 -1.17702
1070420000 3.48247 -0.581949
1070430000 5.01561 -0.19885
1070440000 13.4903 -8.84652e-05
1070450000 22.1405 0
1070460000 21.5182 0
1070470000 17.1739 0
1070480000 12.9753 0
1070490000 7.62177 -0.413599
1070500000 3.5131 -0.50396
1070510000 4.48635 -0.253518
1070520000 3.664 -0.698172
1070530000 3.234 -0.677925
1070540000 4.23959 -0.364902
1070550000 7.51391 -6.90133e-05
1070560000 6.80739 -0.0839111
1070570000 2.18352 -1.11495
1070580000 -1.68839 -2.2669
1070590000 -3.92615 -2.56763
1070600000 -4.7745 -2.60346
1070610000 -5.91358 -2.36262
1070620000 -1.96151 -1.72893
1070630000 0.37948 -2.06081
1070640000 -3.63313 -2.29832
1070650000 -1.08895 -2.10239
1070660000 -1.18748 -1.71981
1070670000 -1.59992 -2.35172
1070680000 -6.39064 -2.30221
1070690000 -9.51294 -2.39664
1070700000 -11.8399 -2.2551
1070710000 -10.8387 -2.2586
1070720000 -10.1636 -2.15945
1070730000 -4.84355 -2.3922
1070740000 -1.28797 -2.33974
1070750000 -6.52474 -2.33945
1070760000 -10.0664 -2.07654
1070770000 -9.42828 -2.14398
1070780000 -9.29717 -2.05176
1070790000 -10.9077 -2.26781
1070800000 -4.73838 -2.67581
1070810000 -10.2162 -2.22955
1070820000 -8.03583 -2.56982
1070830000 -3.07451 -2.36097
1070840000 -0.414408 -2.13042
1070850000 5.17326 -0.294815
1070860000 7.31195 -0.098172
1070870000 14.1124 0
1070880000 15.808 0
1070890000 18.9961 0
1070900000 15.5735 0
1070910000 14.5276 0
1070920000 8.31359 -0.0332628
1070930000 4.34545 -0.427742
1070940000 7.3971 -0.0988994
1070950000 5.16876 -0.216418
1070960000 3.68609 -0.710354
1070970000 14.8542 0
1070980000 25.8683 0.016197
1070990000 25.1475 0.0261915
1071000000 23.7157 0.0208812
1071010000 15.661 0
1071020000 15.6154 0
1071030000 8.4831 -0.0241486
1071040000 13.0895 0
1071050000 17.7153 0
1071060000 19.1905 0
1071070000 19.573 0
1071080000 5.73801 -0.0232167
1071090000 6.73058 -0.00722702
1071100000 12.4603 0
1071110000 21.3564 0.0357019
1071120000 23.0972 0.00771693
1071130000 19.0568 0.00426109
1071140000 22.7959 0
1071150000 25.3841 0.0629301
1071160000 26.495 0.193734
1071170000 20.936 0
1071180000 16.3066 0
1071190000 14.6464 0
1071200000 16.7275 0
1071210000 22.0015 3.7724e-06
1071220000 20.2408 0
1071230000 24.0934 0.000162894
1071240000 21.0935 0
1071250000 19.7429 0
1071260000 22.2702 0.00558954
1071270000 27.3075 0.122981
1071280000 26.3555 0.0529502
1071290000 26.4076 0.275255
1071300000 23.3241 0.00250977
1071310000 22.7448 0
1071320000 24.5942 0.0124059
1071330000 26.8628 0.114416
1071340000 25.77 0.0799624
1071350000 26.5468 0.105241
1071360000 27.7302 0.202765
1071370000 26.4995 0.0828037
1071380000 19.6394 0
1071390000 21.7519 0.000457309
1071400000 22.3648 0
1071410000 16.1512 0
1071420000 17.066 0
1071430000 22.0121 0
1071440000 23.6639 0.00920123
1071450000 25.6183 0.0319374
1071460000 24.3788 0.00204177
1071470000 23.9908 0.0345776
1071480000 22.9405 0.00171468
1071490000 27.2986 0.618792
1071500000 24.4982 0.00549608
1071510000 19.586 0
1071520000 13.8602 0
1071530000 17.8243 0
1071540000 16.9222 0
1071550000 13.721 0
1071560000 13.0794 0
1071570000 13.1947 0
1071580000 11.0786 0
1071590000 9.87545 0.00459431
1071600000 8.22016 0
1071610000 6.9843 -0.0136563
1071620000 8.86509 -0.0134909
1071630000 8.11832 0
1071640000 11.8853 0
1071650000 11.6928 0
1071660000 10.3075 0
1071670000 8.10368 0
1071680000 5.11574 -0.488289
1071690000 5.44728 -0.19281
1071700000 8.32828 -0.0423894
1071710000 7.65784 -0.0304153
1071720000 3.49775 -0.607255
1071730000 0.621734 -1.55504
1071740000 7.38261 -0.0394282
1071750000 12.7267 0
1071760000 8.09147 -0.110399
1071770000 -2.252 -1.93777
1071780000 -3.20007 -2.33074
1071790000 -1.69755 -2.03708
1071800000 -13.7209 -2.5019
1071810000 -11.8799 -2.07062
1071820000 -6.90904 -2.26546
1071830000 -4.34079 -2.03977
1071840000 -9.65123 -2.3313
1071850000 -13.437 -2.3673
1071860000 -11.6936 -2.33112
1071870000 -10.0516 -2.37985
1071880000 -12.4754 -2.50418
1071890000 -14.0513 -2.15146
1071900000 -11.2912 -2.11695
1071910000 -13.4805 -2.05553
1071920000 -12.0262 -2.29594
1071930000 -1.83157 -2.14863
1071940000 -3.90143 -2.70331
1071950000 -1.60736 -2.36211
1071960000 -0.434805 -2.00499
1071970000 -3.07047 -2.01046
1071980000 -4.77124 -2.42706
1071990000 -0.162721 -1.76079
1072000000 -5.67974 -2.43969
1072010000 -3.48005 -2.68006
1072020000 -4.5098 -2.53925
1072030000 -6.13551 -2.53966
1072040000 -4.6421 -2.60781
1072050000 -7.36892 -2.09075
1072060000 -11.4744 -2.20824
1072070000 -6.59035 -2.42767
1072080000 -4.18681 -2.29904
1072090000 -1.59884 -2.04178
1072100000 2.70017 -1.10559
1072110000 3.62255 -0.654307
1072120000 1.00145 -1.52637
1072130000 -1.20006 -1.9485
1072140000 -0.396429 -1.96789
1072150000 1.76885 -1.44558
1072160000 2.81149 -0.936238
1072170000 2.6052 -0.94493
1072180000 3.91799 -0.702265
1072190000 2.64095 -1.23811
1072200000 2.54033 -1.11144
1072210000 2.84115 -0.78958
1072220000 10.4734 -0.00543454
1072230000 14.7147 0
1072240000 15.0757 0
1072250000 9.76101 -0.0684274
1072260000 5.5032 -0.227116
1072270000 3.06621 -0.686151
1072280000 4.00062 -1.09114
1072290000 4.49242 -0.43357
1072300000 10.432 -0.032702
1072310000 11.0082 0
1072320000 8.96537 0
1072330000 4.76591 -0.191774
1072340000 5.02354 -0.25668
1072350000 11.0403 0
1072360000 16.319 0
1072370000 13.6887 -0.000166305
1072380000 8.12921 -6.41433e-05
1072390000 10.9072 0
1072400000 8.62369 -0.0630399
1072410000 3.09088 -0.658396
1072420000 7.44481 -0.154416
1072430000 11.8655 0
1072440000 10.477 0
1072450000 15.0131 0
1072460000 22.4188 0
1072470000 19.0632 0
1072480000 8.61861 -0.00161586
1072490000 8.01401 0
1072500000 7.48801 -0.0134995
1072510000 7.40423 -0.319296
1072520000 4.04245 -0.760709
1072530000 7.31973 -0.00566388
1072540000 10.136 0
1072550000 16.896 0
1072560000 21.7815 0
1072570000 25.7438 0.0727841
1072580000 24.7902 0.0137799
1072590000 27.05 1.92884
1072600000 29.2559 18.7567
1072610000 28.342 4.75283
1072620000 26.573 0.201397
1072630000 20.5453 0
1072640000 19.1311 0
1072650000 15.669 0
1072660000 18.6905 0
1072670000 16.0788 0
1072680000 17.3098 0
1072690000 14.2124 0
1072700000 16.3275 0
1072710000 15.9439 0
1072720000 11.1244 0
1072730000 15.6413 0
1072740000 18.2083 0
1072750000 15.4414 0
1072760000 16.126 0
1072770000 12.3481 0
1072780000 9.86615 0
1072790000 5.29994 -0.436349
1072800000 11.1897 0
1072810000 13.2344 0
1072820000 8.71578 -0.0474021
1072830000 3.31661 -0.6935
1072840000 14.2381 0
1072850000 15.4878 0
1072860000 8.83307 -0.191331
1072870000 7.33764 -0.125781
1072880000 13.3687 0
1072890000 24.6309 0.00987985
1072900000 24.1226 0.0134584
1072910000 20.5063 0
1072920000 18.8407 0
1072930000 16.3934 0
1072940000 13.4566 0
1072950000 18.8599 0
1072960000 17.8059 0
1072970000 22.9964 0.02004
1072980000 23.2904 0.108746
1072990000 7.84697 -0.11068
1073000000 4.33271 -0.706822
1073010000 8.84736 0
1073020000 15.0982 0
1073030000 14.5785 0
1073040000 12.1402 0
1073050000 7.93515 -0.00371706
1073060000 8.81915 0
1073070000 12.5509 0
1073080000 14.2095 0
1073090000 11.0307 0
1073100000 8.35583 -2.11783e-05
1073110000 2.03905 -1.10412
1073120000 -3.08848 -2.47834
1073130000 -3.32078 -1.96717
1073140000 -0.617436 -2.29565
1073150000 1.05897 -1.38408
1073160000 0.626275 -1.58032
1073170000 2.99481 -0.82627
1073180000 8.40502 0
